context,prefix,namespace,status
bioregistry,ABCD,http://web.expasy.org/abcd/ABCD_,prefix_alias
bioregistry,ABCD,http://web.expasy.org/cgi-bin/abcd/search_abcd.pl?input=,prefix_alias
bioregistry,ABCD,https://bioregistry.io/abcd:,prefix_alias
bioregistry,ABCD,https://web.expasy.org/abcd/,prefix_alias
bioregistry,ABCD,https://web.expasy.org/cgi-bin/abcd/search_abcd.pl?input=,prefix_alias
bioregistry,ABS,http://identifiers.org/abs/,canonical
bioregistry,ABS,http://bio2rdf.org/abs:,prefix_alias
bioregistry,ABS,http://bioregistry.io/abs:,prefix_alias
bioregistry,ABS,http://identifiers.org/abs:,prefix_alias
bioregistry,ABS,http://n2t.net/abs:,prefix_alias
bioregistry,ABS,https://bio2rdf.org/abs:,prefix_alias
bioregistry,ABS,https://bioregistry.io/abs:,prefix_alias
bioregistry,ABS,https://identifiers.org/abs/,prefix_alias
bioregistry,ABS,https://identifiers.org/abs:,prefix_alias
bioregistry,ABS,https://n2t.net/abs:,prefix_alias
bioregistry,ac,http://www.w3.org/ns/activitystreams#,canonical
bioregistry,ac,http://bioregistry.io/ac:,prefix_alias
bioregistry,ac,https://bioregistry.io/ac:,prefix_alias
bioregistry,ac,https://www.w3.org/ns/activitystreams#,prefix_alias
bioregistry,ACEVIEW.WORM,http://identifiers.org/aceview.worm/,canonical
bioregistry,ACEVIEW.WORM,http://bio2rdf.org/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,http://bioregistry.io/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,http://identifiers.org/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,http://n2t.net/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,http://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=[?species_database]&c=Gene&l=,prefix_alias
bioregistry,ACEVIEW.WORM,http://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=worm&c=Gene&l=,prefix_alias
bioregistry,ACEVIEW.WORM,https://bio2rdf.org/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,https://bioregistry.io/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,https://identifiers.org/aceview.worm/,prefix_alias
bioregistry,ACEVIEW.WORM,https://identifiers.org/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,https://n2t.net/aceview.worm:,prefix_alias
bioregistry,ACEVIEW.WORM,https://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=[?species_database]&c=Gene&l=,prefix_alias
bioregistry,ACEVIEW.WORM,https://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=worm&c=Gene&l=,prefix_alias
bioregistry,ACLAME,http://identifiers.org/MGE/,namespace_alias
bioregistry,ADCAD,https://purl.dataone.org/odo/ADCAD_,canonical
bioregistry,ADCAD,http://bioregistry.io/adcad:,prefix_alias
bioregistry,ADCAD,http://purl.dataone.org/odo/ADCAD_,prefix_alias
bioregistry,ADCAD,https://bioregistry.io/adcad:,prefix_alias
bioregistry,ADDGENE,http://identifiers.org/addgene/,canonical
bioregistry,ADDGENE,http://addgene.org/,prefix_alias
bioregistry,ADDGENE,http://bio2rdf.org/addgene:,prefix_alias
bioregistry,ADDGENE,http://bioregistry.io/addgene:,prefix_alias
bioregistry,ADDGENE,http://identifiers.org/addgene:,prefix_alias
bioregistry,ADDGENE,http://n2t.net/addgene:,prefix_alias
bioregistry,ADDGENE,http://scicrunch.org/resolver/RRID:Addgene_,prefix_alias
bioregistry,ADDGENE,http://www.addgene.org/,prefix_alias
bioregistry,ADDGENE,https://addgene.org/,prefix_alias
bioregistry,ADDGENE,https://bio2rdf.org/addgene:,prefix_alias
bioregistry,ADDGENE,https://bioregistry.io/addgene:,prefix_alias
bioregistry,ADDGENE,https://identifiers.org/addgene/,prefix_alias
bioregistry,ADDGENE,https://identifiers.org/addgene:,prefix_alias
bioregistry,ADDGENE,https://n2t.net/addgene:,prefix_alias
bioregistry,ADDGENE,https://scicrunch.org/resolver/RRID:Addgene_,prefix_alias
bioregistry,ADDGENE,https://www.addgene.org/,prefix_alias
bioregistry,ADMS,http://www.w3.org/ns/adms#,canonical
bioregistry,ADMS,http://bioregistry.io/adms:,prefix_alias
bioregistry,ADMS,https://bioregistry.io/adms:,prefix_alias
bioregistry,ADMS,https://www.w3.org/ns/adms#,prefix_alias
bioregistry,ADO,http://purl.obolibrary.org/obo/ADO_,canonical
bioregistry,ADO,http://bioregistry.io/ADO:,prefix_alias
bioregistry,ADO,http://www.ebi.ac.uk/ols/ontologies/ado/terms?iri=http://purl.obolibrary.org/obo/ADO_,prefix_alias
bioregistry,ADO,https://bioregistry.io/ADO:,prefix_alias
bioregistry,ADO,https://purl.obolibrary.org/obo/ADO_,prefix_alias
bioregistry,ADO,https://www.ebi.ac.uk/ols/ontologies/ado/terms?iri=http://purl.obolibrary.org/obo/ADO_,prefix_alias
bioregistry,ADW,http://purl.obolibrary.org/obo/ADW_,canonical
bioregistry,ADW,http://animaldiversity.org/accounts/,prefix_alias
bioregistry,ADW,http://bioregistry.io/ADW:,prefix_alias
bioregistry,ADW,http://identifiers.org/adw/,prefix_alias
bioregistry,ADW,http://identifiers.org/adw:,prefix_alias
bioregistry,ADW,http://n2t.net/adw:,prefix_alias
bioregistry,ADW,https://animaldiversity.org/accounts/,prefix_alias
bioregistry,ADW,https://bioregistry.io/ADW:,prefix_alias
bioregistry,ADW,https://identifiers.org/adw/,prefix_alias
bioregistry,ADW,https://identifiers.org/adw:,prefix_alias
bioregistry,ADW,https://n2t.net/adw:,prefix_alias
bioregistry,ADW,https://purl.obolibrary.org/obo/ADW_,prefix_alias
bioregistry,AEO,http://purl.obolibrary.org/obo/AEO_,canonical
bioregistry,AEO,http://bioregistry.io/AEO:,prefix_alias
bioregistry,AEO,http://bioregistry.io/AEO_RETIRED:,prefix_alias
bioregistry,AEO,http://www.ebi.ac.uk/ols/ontologies/aeo/terms?iri=http://purl.obolibrary.org/obo/AEO_,prefix_alias
bioregistry,AEO,https://bioregistry.io/AEO:,prefix_alias
bioregistry,AEO,https://bioregistry.io/AEO_RETIRED:,prefix_alias
bioregistry,AEO,https://purl.obolibrary.org/obo/AEO_,prefix_alias
bioregistry,AEO,https://www.ebi.ac.uk/ols/ontologies/aeo/terms?iri=http://purl.obolibrary.org/obo/AEO_,prefix_alias
bioregistry,AEO_RETIRED,http://purl.obolibrary.org/obo/AEO_,namespace_alias
bioregistry,AEON,http://purl.obolibrary.org/obo/AEON_,canonical
bioregistry,AEON,http://bioregistry.io/aeon:,prefix_alias
bioregistry,AEON,https://bioregistry.io/aeon:,prefix_alias
bioregistry,AEON,https://purl.obolibrary.org/obo/AEON_,prefix_alias
bioregistry,AERO,http://purl.obolibrary.org/obo/AERO_,canonical
bioregistry,AERO,http://bioregistry.io/AERO:,prefix_alias
bioregistry,AERO,http://www.ebi.ac.uk/ols/ontologies/aero/terms?iri=http://purl.obolibrary.org/obo/AERO_,prefix_alias
bioregistry,AERO,https://bioregistry.io/AERO:,prefix_alias
bioregistry,AERO,https://purl.obolibrary.org/obo/AERO_,prefix_alias
bioregistry,AERO,https://www.ebi.ac.uk/ols/ontologies/aero/terms?iri=http://purl.obolibrary.org/obo/AERO_,prefix_alias
bioregistry,AFFY.PROBESET,http://identifiers.org/affy.probeset/,canonical
bioregistry,AFFY.PROBESET,http://bioregistry.io/affy.probeset:,prefix_alias
bioregistry,AFFY.PROBESET,http://cu.affymetrix.bio2rdf.org/describe/?url=http://bio2rdf.org/affymetrix:,prefix_alias
bioregistry,AFFY.PROBESET,http://identifiers.org/affy.probeset:,prefix_alias
bioregistry,AFFY.PROBESET,http://n2t.net/affy.probeset:,prefix_alias
bioregistry,AFFY.PROBESET,http://www.affymetrix.com/LinkServlet?probeset=,prefix_alias
bioregistry,AFFY.PROBESET,https://bioregistry.io/affy.probeset:,prefix_alias
bioregistry,AFFY.PROBESET,https://cu.affymetrix.bio2rdf.org/describe/?url=http://bio2rdf.org/affymetrix:,prefix_alias
bioregistry,AFFY.PROBESET,https://identifiers.org/affy.probeset/,prefix_alias
bioregistry,AFFY.PROBESET,https://identifiers.org/affy.probeset:,prefix_alias
bioregistry,AFFY.PROBESET,https://n2t.net/affy.probeset:,prefix_alias
bioregistry,AFFY.PROBESET,https://www.affymetrix.com/LinkServlet?probeset=,prefix_alias
bioregistry,AfPO,http://purl.obolibrary.org/obo/AfPO_,canonical
bioregistry,AfPO,http://bioregistry.io/AfPO:,prefix_alias
bioregistry,AfPO,https://bioregistry.io/AfPO:,prefix_alias
bioregistry,AfPO,https://purl.obolibrary.org/obo/AfPO_,prefix_alias
bioregistry,AFTOL.TAXONOMY,http://identifiers.org/aftol.taxonomy/,canonical
bioregistry,AFTOL.TAXONOMY,http://bioregistry.io/aftol.taxonomy:,prefix_alias
bioregistry,AFTOL.TAXONOMY,http://identifiers.org/aftol.taxonomy:,prefix_alias
bioregistry,AFTOL.TAXONOMY,http://n2t.net/aftol.taxonomy:,prefix_alias
bioregistry,AFTOL.TAXONOMY,http://wasabi.lutzonilab.net/pub/displayTaxonInfo?aftol_id=,prefix_alias
bioregistry,AFTOL.TAXONOMY,https://bioregistry.io/aftol.taxonomy:,prefix_alias
bioregistry,AFTOL.TAXONOMY,https://identifiers.org/aftol.taxonomy/,prefix_alias
bioregistry,AFTOL.TAXONOMY,https://identifiers.org/aftol.taxonomy:,prefix_alias
bioregistry,AFTOL.TAXONOMY,https://n2t.net/aftol.taxonomy:,prefix_alias
bioregistry,AFTOL.TAXONOMY,https://wasabi.lutzonilab.net/pub/displayTaxonInfo?aftol_id=,prefix_alias
bioregistry,AGR,http://identifiers.org/agricola/,namespace_alias
bioregistry,AGRICOLA,http://identifiers.org/agricola/,canonical
bioregistry,AGRICOLA,http://agricola.nal.usda.gov/vwebv/holdingsInfo?bibId=,prefix_alias
bioregistry,AGRICOLA,http://alliancegenome.org/gene/,prefix_alias
bioregistry,AGRICOLA,http://bioregistry.io/AGR:,prefix_alias
bioregistry,AGRICOLA,http://bioregistry.io/AGRICOLA_ID:,prefix_alias
bioregistry,AGRICOLA,http://bioregistry.io/agricola:,prefix_alias
bioregistry,AGRICOLA,http://ddr.nal.usda.gov/dspace/handle/10113/,prefix_alias
bioregistry,AGRICOLA,http://identifiers.org/agricola:,prefix_alias
bioregistry,AGRICOLA,http://n2t.net/agricola:,prefix_alias
bioregistry,AGRICOLA,https://agricola.nal.usda.gov/vwebv/holdingsInfo?bibId=,prefix_alias
bioregistry,AGRICOLA,https://alliancegenome.org/gene/,prefix_alias
bioregistry,AGRICOLA,https://bioregistry.io/AGR:,prefix_alias
bioregistry,AGRICOLA,https://bioregistry.io/AGRICOLA_ID:,prefix_alias
bioregistry,AGRICOLA,https://bioregistry.io/agricola:,prefix_alias
bioregistry,AGRICOLA,https://ddr.nal.usda.gov/dspace/handle/10113/,prefix_alias
bioregistry,AGRICOLA,https://identifiers.org/agricola/,prefix_alias
bioregistry,AGRICOLA,https://identifiers.org/agricola:,prefix_alias
bioregistry,AGRICOLA,https://n2t.net/agricola:,prefix_alias
bioregistry,AGRICOLA_ID,http://identifiers.org/agricola/,namespace_alias
bioregistry,AGRKB,https://www.alliancegenome.org/accession/,canonical
bioregistry,AGRKB,http://bioregistry.io/agrkb:,prefix_alias
bioregistry,AGRKB,http://www.alliancegenome.org/accession/,prefix_alias
bioregistry,AGRKB,https://bioregistry.io/agrkb:,prefix_alias
bioregistry,AGRO,http://purl.obolibrary.org/obo/AGRO_,canonical
bioregistry,AGRO,http://bioregistry.io/AGRO:,prefix_alias
bioregistry,AGRO,http://www.ebi.ac.uk/ols/ontologies/agro/terms?iri=http://purl.obolibrary.org/obo/AGRO_,prefix_alias
bioregistry,AGRO,https://bioregistry.io/AGRO:,prefix_alias
bioregistry,AGRO,https://purl.obolibrary.org/obo/AGRO_,prefix_alias
bioregistry,AGRO,https://www.ebi.ac.uk/ols/ontologies/agro/terms?iri=http://purl.obolibrary.org/obo/AGRO_,prefix_alias
bioregistry,AGROVOC,http://aims.fao.org/aos/agrovoc/c_,canonical
bioregistry,AGROVOC,http://aims.fao.org/aos/agrovoc/,prefix_alias
bioregistry,AGROVOC,http://bioregistry.io/agrovoc:,prefix_alias
bioregistry,AGROVOC,https://aims.fao.org/aos/agrovoc/,prefix_alias
bioregistry,AGROVOC,https://aims.fao.org/aos/agrovoc/c_,prefix_alias
bioregistry,AGROVOC,https://bioregistry.io/agrovoc:,prefix_alias
bioregistry,AIO,https://w3id.org/aio/,canonical
bioregistry,AIO,http://bioregistry.io/aio:,prefix_alias
bioregistry,AIO,http://w3id.org/aio/,prefix_alias
bioregistry,AIO,https://bioregistry.io/aio:,prefix_alias
bioregistry,AISM,http://purl.obolibrary.org/obo/AISM_,canonical
bioregistry,AISM,http://bioregistry.io/AISM:,prefix_alias
bioregistry,AISM,http://www.ebi.ac.uk/ols/ontologies/aism/terms?iri=http://purl.obolibrary.org/obo/AISM_,prefix_alias
bioregistry,AISM,https://bioregistry.io/AISM:,prefix_alias
bioregistry,AISM,https://purl.obolibrary.org/obo/AISM_,prefix_alias
bioregistry,AISM,https://www.ebi.ac.uk/ols/ontologies/aism/terms?iri=http://purl.obolibrary.org/obo/AISM_,prefix_alias
bioregistry,ALLERGOME,http://identifiers.org/allergome/,canonical
bioregistry,ALLERGOME,http://bio2rdf.org/allergome:,prefix_alias
bioregistry,ALLERGOME,http://bioregistry.io/allergome:,prefix_alias
bioregistry,ALLERGOME,http://identifiers.org/allergome:,prefix_alias
bioregistry,ALLERGOME,http://n2t.net/allergome:,prefix_alias
bioregistry,ALLERGOME,http://www.allergome.org/script/dettaglio.php?id_molecule=,prefix_alias
bioregistry,ALLERGOME,http://www.allergome.org/script/refArray_view.php?idMol=,prefix_alias
bioregistry,ALLERGOME,https://bio2rdf.org/allergome:,prefix_alias
bioregistry,ALLERGOME,https://bioregistry.io/allergome:,prefix_alias
bioregistry,ALLERGOME,https://identifiers.org/allergome/,prefix_alias
bioregistry,ALLERGOME,https://identifiers.org/allergome:,prefix_alias
bioregistry,ALLERGOME,https://n2t.net/allergome:,prefix_alias
bioregistry,ALLERGOME,https://www.allergome.org/script/dettaglio.php?id_molecule=,prefix_alias
bioregistry,ALLERGOME,https://www.allergome.org/script/refArray_view.php?idMol=,prefix_alias
bioregistry,ALZFORUM.MUTATION,https://www.alzforum.org/mutations/,canonical
bioregistry,ALZFORUM.MUTATION,http://bioregistry.io/Alzforum_mut:,prefix_alias
bioregistry,ALZFORUM.MUTATION,http://bioregistry.io/alzforum.mutation:,prefix_alias
bioregistry,ALZFORUM.MUTATION,http://www.alzforum.org/mutations/,prefix_alias
bioregistry,ALZFORUM.MUTATION,https://bioregistry.io/Alzforum_mut:,prefix_alias
bioregistry,ALZFORUM.MUTATION,https://bioregistry.io/alzforum.mutation:,prefix_alias
bioregistry,ALZFORUM_MUT,https://www.alzforum.org/mutations/,namespace_alias
bioregistry,AMA-CPT,https://www.aapc.com/codes/cpt-codes/,namespace_alias
bioregistry,AMOEBADB,http://identifiers.org/amoebadb/,canonical
bioregistry,AMOEBADB,http://amoebadb.org/amoeba/app/record/gene/,prefix_alias
bioregistry,AMOEBADB,http://bio2rdf.org/amoebadb:,prefix_alias
bioregistry,AMOEBADB,http://bioregistry.io/amoebadb:,prefix_alias
bioregistry,AMOEBADB,http://identifiers.org/amoebadb:,prefix_alias
bioregistry,AMOEBADB,http://n2t.net/amoebadb:,prefix_alias
bioregistry,AMOEBADB,https://amoebadb.org/amoeba/app/record/gene/,prefix_alias
bioregistry,AMOEBADB,https://bio2rdf.org/amoebadb:,prefix_alias
bioregistry,AMOEBADB,https://bioregistry.io/amoebadb:,prefix_alias
bioregistry,AMOEBADB,https://identifiers.org/amoebadb/,prefix_alias
bioregistry,AMOEBADB,https://identifiers.org/amoebadb:,prefix_alias
bioregistry,AMOEBADB,https://n2t.net/amoebadb:,prefix_alias
bioregistry,AMPHX,http://purl.obolibrary.org/obo/AMPHX_,canonical
bioregistry,AMPHX,http://bioregistry.io/AMPHX:,prefix_alias
bioregistry,AMPHX,http://www.ebi.ac.uk/ols/ontologies/amphx/terms?iri=http://purl.obolibrary.org/obo/AMPHX_,prefix_alias
bioregistry,AMPHX,https://bioregistry.io/AMPHX:,prefix_alias
bioregistry,AMPHX,https://purl.obolibrary.org/obo/AMPHX_,prefix_alias
bioregistry,AMPHX,https://www.ebi.ac.uk/ols/ontologies/amphx/terms?iri=http://purl.obolibrary.org/obo/AMPHX_,prefix_alias
bioregistry,ANTIBODYREGISTRY,http://identifiers.org/antibodyregistry/,canonical
bioregistry,ANTIBODYREGISTRY,http://antibodyregistry.org/AB_,prefix_alias
bioregistry,ANTIBODYREGISTRY,http://bioregistry.io/antibodyregistry:,prefix_alias
bioregistry,ANTIBODYREGISTRY,http://identifiers.org/antibodyregistry:,prefix_alias
bioregistry,ANTIBODYREGISTRY,http://n2t.net/antibodyregistry:,prefix_alias
bioregistry,ANTIBODYREGISTRY,http://scicrunch.org/resolver/RRID:AB_,prefix_alias
bioregistry,ANTIBODYREGISTRY,https://antibodyregistry.org/AB_,prefix_alias
bioregistry,ANTIBODYREGISTRY,https://bioregistry.io/antibodyregistry:,prefix_alias
bioregistry,ANTIBODYREGISTRY,https://identifiers.org/antibodyregistry/,prefix_alias
bioregistry,ANTIBODYREGISTRY,https://identifiers.org/antibodyregistry:,prefix_alias
bioregistry,ANTIBODYREGISTRY,https://n2t.net/antibodyregistry:,prefix_alias
bioregistry,ANTIBODYREGISTRY,https://scicrunch.org/resolver/RRID:AB_,prefix_alias
bioregistry,ANTWEB,http://identifiers.org/antweb/,canonical
bioregistry,ANTWEB,http://bio2rdf.org/antweb:,prefix_alias
bioregistry,ANTWEB,http://bioregistry.io/antweb:,prefix_alias
bioregistry,ANTWEB,http://identifiers.org/antweb:,prefix_alias
bioregistry,ANTWEB,http://n2t.net/antweb:,prefix_alias
bioregistry,ANTWEB,http://www.antweb.org/description.do?taxonName=,prefix_alias
bioregistry,ANTWEB,http://www.antweb.org/specimen.do?name=,prefix_alias
bioregistry,ANTWEB,https://bio2rdf.org/antweb:,prefix_alias
bioregistry,ANTWEB,https://bioregistry.io/antweb:,prefix_alias
bioregistry,ANTWEB,https://identifiers.org/antweb/,prefix_alias
bioregistry,ANTWEB,https://identifiers.org/antweb:,prefix_alias
bioregistry,ANTWEB,https://n2t.net/antweb:,prefix_alias
bioregistry,ANTWEB,https://www.antweb.org/description.do?taxonName=,prefix_alias
bioregistry,ANTWEB,https://www.antweb.org/specimen.do?name=,prefix_alias
bioregistry,AOP,http://identifiers.org/aop/,canonical
bioregistry,AOP,http://aopwiki.org/aops/,prefix_alias
bioregistry,AOP,http://bioregistry.io/aop:,prefix_alias
bioregistry,AOP,http://identifiers.org/aop:,prefix_alias
bioregistry,AOP,http://n2t.net/aop:,prefix_alias
bioregistry,AOP,https://aopwiki.org/aops/,prefix_alias
bioregistry,AOP,https://bioregistry.io/aop:,prefix_alias
bioregistry,AOP,https://identifiers.org/aop/,prefix_alias
bioregistry,AOP,https://identifiers.org/aop:,prefix_alias
bioregistry,AOP,https://n2t.net/aop:,prefix_alias
bioregistry,AOP.EVENTS,http://identifiers.org/aop.events/,canonical
bioregistry,AOP.EVENTS,http://aopwiki.org/events/,prefix_alias
bioregistry,AOP.EVENTS,http://bioregistry.io/aop.events:,prefix_alias
bioregistry,AOP.EVENTS,http://identifiers.org/aop.events:,prefix_alias
bioregistry,AOP.EVENTS,http://n2t.net/aop.events:,prefix_alias
bioregistry,AOP.EVENTS,https://aopwiki.org/events/,prefix_alias
bioregistry,AOP.EVENTS,https://bioregistry.io/aop.events:,prefix_alias
bioregistry,AOP.EVENTS,https://identifiers.org/aop.events/,prefix_alias
bioregistry,AOP.EVENTS,https://identifiers.org/aop.events:,prefix_alias
bioregistry,AOP.EVENTS,https://n2t.net/aop.events:,prefix_alias
bioregistry,AOP.RELATIONSHIPS,http://identifiers.org/aop.relationships/,canonical
bioregistry,AOP.RELATIONSHIPS,http://aopwiki.org/relationships/,prefix_alias
bioregistry,AOP.RELATIONSHIPS,http://bioregistry.io/aop.relationships:,prefix_alias
bioregistry,AOP.RELATIONSHIPS,http://identifiers.org/aop.relationships:,prefix_alias
bioregistry,AOP.RELATIONSHIPS,http://n2t.net/aop.relationships:,prefix_alias
bioregistry,AOP.RELATIONSHIPS,https://aopwiki.org/relationships/,prefix_alias
bioregistry,AOP.RELATIONSHIPS,https://bioregistry.io/aop.relationships:,prefix_alias
bioregistry,AOP.RELATIONSHIPS,https://identifiers.org/aop.relationships/,prefix_alias
bioregistry,AOP.RELATIONSHIPS,https://identifiers.org/aop.relationships:,prefix_alias
bioregistry,AOP.RELATIONSHIPS,https://n2t.net/aop.relationships:,prefix_alias
bioregistry,AOP.STRESSOR,http://identifiers.org/aop.stressor/,canonical
bioregistry,AOP.STRESSOR,http://aopwiki.org/stressors/,prefix_alias
bioregistry,AOP.STRESSOR,http://bioregistry.io/aop.stressor:,prefix_alias
bioregistry,AOP.STRESSOR,http://identifiers.org/aop.stressor:,prefix_alias
bioregistry,AOP.STRESSOR,http://n2t.net/aop.stressor:,prefix_alias
bioregistry,AOP.STRESSOR,https://aopwiki.org/stressors/,prefix_alias
bioregistry,AOP.STRESSOR,https://bioregistry.io/aop.stressor:,prefix_alias
bioregistry,AOP.STRESSOR,https://identifiers.org/aop.stressor/,prefix_alias
bioregistry,AOP.STRESSOR,https://identifiers.org/aop.stressor:,prefix_alias
bioregistry,AOP.STRESSOR,https://n2t.net/aop.stressor:,prefix_alias
bioregistry,APD,http://identifiers.org/apd/,canonical
bioregistry,APD,http://aps.unmc.edu/AP/database/query_output.php?ID=,prefix_alias
bioregistry,APD,http://bio2rdf.org/apd:,prefix_alias
bioregistry,APD,http://bioregistry.io/apd:,prefix_alias
bioregistry,APD,http://identifiers.org/apd:,prefix_alias
bioregistry,APD,http://n2t.net/apd:,prefix_alias
bioregistry,APD,https://aps.unmc.edu/AP/database/query_output.php?ID=,prefix_alias
bioregistry,APD,https://bio2rdf.org/apd:,prefix_alias
bioregistry,APD,https://bioregistry.io/apd:,prefix_alias
bioregistry,APD,https://identifiers.org/apd/,prefix_alias
bioregistry,APD,https://identifiers.org/apd:,prefix_alias
bioregistry,APD,https://n2t.net/apd:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,http://identifiers.org/aphidbase.transcript/,canonical
bioregistry,APHIDBASE.TRANSCRIPT,http://bio2rdf.org/aphidbase:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,http://bioregistry.io/aphidbase.transcript:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,http://bipaa.genouest.org/apps/grs-2.3/grs?reportID=aphidbase_transcript_report&objectID=,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,http://identifiers.org/aphidbase.transcript:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,http://n2t.net/aphidbase.transcript:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,https://bio2rdf.org/aphidbase:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,https://bioregistry.io/aphidbase.transcript:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,https://bipaa.genouest.org/apps/grs-2.3/grs?reportID=aphidbase_transcript_report&objectID=,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,https://identifiers.org/aphidbase.transcript/,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,https://identifiers.org/aphidbase.transcript:,prefix_alias
bioregistry,APHIDBASE.TRANSCRIPT,https://n2t.net/aphidbase.transcript:,prefix_alias
bioregistry,APID.INTERACTIONS,http://identifiers.org/uniprot/,namespace_alias
bioregistry,APIDB_PLASMODB,http://identifiers.org/plasmodb/,namespace_alias
bioregistry,APO,http://purl.obolibrary.org/obo/APO_,canonical
bioregistry,APO,http://bioregistry.io/APO:,prefix_alias
bioregistry,APO,http://www.ebi.ac.uk/ols/ontologies/apo/terms?iri=http://purl.obolibrary.org/obo/APO_,prefix_alias
bioregistry,APO,https://bioregistry.io/APO:,prefix_alias
bioregistry,APO,https://purl.obolibrary.org/obo/APO_,prefix_alias
bioregistry,APO,https://www.ebi.ac.uk/ols/ontologies/apo/terms?iri=http://purl.obolibrary.org/obo/APO_,prefix_alias
bioregistry,APOLLO_SV,http://purl.obolibrary.org/obo/APOLLO_SV_,canonical
bioregistry,APOLLO_SV,http://bioregistry.io/APOLLO_SV:,prefix_alias
bioregistry,APOLLO_SV,http://bioregistry.io/apollosv:,prefix_alias
