context,prefix,namespace,status
prefixcc,friends,http://www.openarchives.org/OAI/2.0/friends/,canonical
prefixcc,agrd,http://agrinepaldata.com/,canonical
prefixcc,sg,http://name.scigraph.com/ontologies/core/,canonical
prefixcc,tao,http://vocab.deri.ie/tao#,canonical
prefixcc,imf,http://imf.270a.info/dataset/,canonical
prefixcc,d2d,http://rdfns.org/d2d/,canonical
prefixcc,dossier,https://data.omgeving.vlaanderen.be/ns/dossier#,canonical
prefixcc,lda,http://purl.org/linked-data/api/vocab#,namespace_alias
prefixcc,laabs,http://dbpedia.org/resource/,namespace_alias
prefixcc,pic,http://www.ipaw.info/ns/picaso#,canonical
prefixcc,foo,http://filmontology.org/ontology/1.0/,canonical
prefixcc,lexicon,http://www.example.org/lexicon#,canonical
prefixcc,gpml,http://vocabularies.wikipathways.org/gpml#,canonical
prefixcc,msm,http://iserve.kmi.open.ac.uk/ns/msm#,canonical
prefixcc,rdag1,http://rdvocab.info/Elements/,namespace_alias
prefixcc,limo,http://www.purl.org/limo-ontology/limo#,canonical
prefixcc,bbcprov,http://www.bbc.co.uk/ontologies/provenance/,canonical
prefixcc,muldicat,http://iflastandards.info/ns/muldicat#,canonical
prefixcc,gaf,http://groundedannotationframework.org/,canonical
prefixcc,property,http://fr.dbpedia.org/property/,canonical
prefixcc,auto,http://auto.schema.org/,canonical
prefixcc,gs1,https://gs1.org/voc/,canonical
prefixcc,wn31,http://wordnet-rdf.princeton.edu/wn31/,canonical
prefixcc,ogc,http://www.opengis.net/def/,canonical
prefixcc,lsmap,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl#,canonical
prefixcc,dbptmpl,http://dbpedia.org/resource/Template:,namespace_alias
prefixcc,rvdata,http://data.rvdata.us/,canonical
prefixcc,affymetrix,http://bio2rdf.org/affymetrix_vocabulary:,canonical
prefixcc,spfood,http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#,canonical
prefixcc,locah,http://data.archiveshub.ac.uk/def/,canonical
prefixcc,rdagd,http://rdaregistry.info/termList/gender/,canonical
prefixcc,aws,http://purl.oclc.org/NET/ssnx/meteo/aws#,canonical
prefixcc,language,http://id.loc.gov/vocabulary/iso639-1/,canonical
prefixcc,osadm,http://data.ordnancesurvey.co.uk/ontology/admingeo/,namespace_alias
prefixcc,rdami,http://rdaregistry.info/termList/modeIssue/,canonical
prefixcc,hr,http://iserve.kmi.open.ac.uk/ns/hrests#,canonical
prefixcc,npdv,http://sws.ifi.uio.no/vocab/npd#,canonical
prefixcc,citof,http://www.essepuntato.it/2013/03/cito-functions#,canonical
prefixcc,eurostat,http://wifo5-04.informatik.uni-mannheim.de/eurostat/resource/eurostat/,canonical
prefixcc,sru,http://www.loc.gov/zing/srw/,canonical
prefixcc,csv,http://vocab.sindice.net/csv/,canonical
prefixcc,company,http://intellimind.io/ns/company#,canonical
prefixcc,ldvm,http://linked.opendata.cz/ontology/ldvm/,canonical
prefixcc,vag,http://www.essepuntato.it/2013/10/vagueness/,canonical
prefixcc,mmo,http://purl.org/momayo/mmo/,canonical
prefixcc,opengov,http://www.w3.org/opengov#,canonical
prefixcc,allot,https://w3id.org/akn/ontology/allot#,canonical
prefixcc,beth,http://www.google.com/,canonical
prefixcc,ottr,http://ns.ottr.xyz/templates#,canonical
prefixcc,saws,http://purl.org/saws/ontology#,canonical
prefixcc,defns,http://www.openarchives.org/OAI/2.0/,canonical
prefixcc,dq,http://def.seegrid.csiro.au/isotc211/iso19115/2003/dataquality#,canonical
prefixcc,lw,http://linkedwidgets.org/ontologies/,canonical
prefixcc,eurlex,http://eur-lex.publicdata.eu/ontology/,canonical
prefixcc,cbo,http://comicmeta.org/cbo/,canonical
prefixcc,bl,https://w3id.org/biolink/vocab/,canonical
prefixcc,rdfdata,http://rdf.data-vocabulary.org/rdf.xml#,canonical
prefixcc,maso,http://securitytoolbox.appspot.com/MASO#,canonical
prefixcc,phdd,http://rdf-vocabulary.ddialliance.org/phdd#,canonical
prefixcc,dash,http://datashapes.org/dash#,canonical
prefixcc,pco,http://purl.org/procurement/public-contracts#,namespace_alias
prefixcc,rdag3,http://rdvocab.info/ElementsGr3/,canonical
prefixcc,omdoc,http://omdoc.org/ontology/,canonical
prefixcc,galaksiya,http://ontoloji.galaksiya.com/vocab/,canonical
prefixcc,ftcontent,http://www.ft.com/ontology/content/,canonical
prefixcc,geos,http://www.telegraphis.net/ontology/geography/geography#,canonical
prefixcc,lsd,http://linkedwidgets.org/statisticaldata/ontology/,canonical
prefixcc,mod,http://www.isibang.ac.in/ns/mod#,canonical
prefixcc,tm,http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal#,canonical
prefixcc,driver,http://deductions.github.io/drivers.owl.ttl#,canonical
prefixcc,tddo,http://databugger.aksw.org/ns/core#,canonical
prefixcc,jpo,http://rdf.jpostdb.org/ontology/jpost.owl#,canonical
prefixcc,dbrc,http://dbpedia.org/resource/Category:,namespace_alias
prefixcc,rdabm,http://rdaregistry.info/termList/RDABaseMaterial/,canonical
prefixcc,lofv,http://purl.org/legal_form/vocab#,canonical
prefixcc,spdx,http://spdx.org/rdf/terms#,canonical
prefixcc,merge,http://jazz.net/ns/lqe/merge/,canonical
prefixcc,im,http://imgpedia.dcc.uchile.cl/resource/,canonical
prefixcc,xcql,http://docs.oasis-open.org/ns/search-ws/xcql#,canonical
prefixcc,jp1,http://rdf.muninn-project.org/ontologies/jp1/,canonical
prefixcc,vmm,http://spi-fm.uca.es/spdef/models/genericTools/vmm/1.0#,canonical
prefixcc,samfl,http://def.seegrid.csiro.au/ontology/om/sam-lite#,canonical
prefixcc,bnf,http://www.w3.org/2000/10/swap/grammar/bnf#,canonical
prefixcc,cmdi,http://www.clarin.eu/cmd/,canonical
prefixcc,mtlo,http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl#,canonical
prefixcc,gts,http://resource.geosciml.org/ontology/timescale/gts#,canonical
prefixcc,lpeu,http://purl.org/linkedpolitics/vocabulary/eu/plenary/,canonical
prefixcc,bioc,http://deductions.github.io/biological-collections.owl.ttl#,canonical
prefixcc,onisep,http://rdf.onisep.fr/resource/,canonical
prefixcc,mocanal,http://www.semanticweb.org/asow/ontologies/2013/9/untitled-ontology-36#,canonical
prefixcc,bgdbp,http://bg.dbpedia.org/property/,canonical
prefixcc,oliasystem,http://purl.org/olia/system.owl#,canonical
prefixcc,oplres,http://www.openlinksw.com/ontology/restrictions#,canonical
prefixcc,ecgl,http://schema.geolink.org/,namespace_alias
prefixcc,crowd,http://purl.org/crowd/,canonical
prefixcc,ha,http://sensormeasurement.appspot.com/ont/home/homeActivity#,canonical
prefixcc,pcdt,http://purl.org/procurement/public-contracts-datatypes#,canonical
prefixcc,bevon,http://rdfs.co/bevon/,canonical
prefixcc,orth,http://purl.org/net/orth#,canonical
prefixcc,mmt,http://linkedmultimedia.org/sparql-mm/functions/temporal#,canonical
prefixcc,ifc,http://ifcowl.openbimstandards.org/IFC2X3_Final#,canonical
prefixcc,trig,http://www.w3.org/2004/03/trix/rdfg-1/,namespace_alias
prefixcc,swpm,http://spi-fm.uca.es/spdef/models/deployment/swpm/1.0#,canonical
prefixcc,bgdbr,http://bg.dbpedia.org/resource/,canonical
prefixcc,kml,http://www.opengis.net/kml/2.2#,canonical
prefixcc,d0,http://ontologydesignpatterns.org/ont/wikipedia/d0.owl#,canonical
prefixcc,lcdr,http://ns.lucid-project.org/revision/,canonical
prefixcc,acrt,http://privatealpha.com/ontology/certification/1#,canonical
prefixcc,doi,https://doi.org/,canonical
prefixcc,oils,http://lemon-model.net/oils#,canonical
prefixcc,ruto,http://rdfunit.aksw.org/ns/core#,canonical
prefixcc,condition,http://www.kinjal.com/condition:,canonical
prefixcc,rdaco,http://rdaregistry.info/termList/RDAContentType/,canonical
prefixcc,wfn,http://webofcode.org/wfn/,canonical
prefixcc,salad,https://w3id.org/cwl/salad#,canonical
prefixcc,olac,http://www.language-archives.org/OLAC/1.0/,canonical
prefixcc,cwrc,http://sparql.cwrc.ca/ontology/cwrc#,canonical
prefixcc,dio,https://w3id.org/dio#,canonical
prefixcc,physo,http://merlin.phys.uni.lodz.pl/onto/physo/physo.owl#,canonical
prefixcc,lsweb,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl#,namespace_alias
prefixcc,step,http://purl.org/net/step#,canonical
prefixcc,religion,http://rdf.muninn-project.org/ontologies/religion#,canonical
prefixcc,ncit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#,canonical
prefixcc,bot,https://w3id.org/bot#,canonical
prefixcc,rdag2,http://rdvocab.info/ElementsGr2/,canonical
prefixcc,erce,http://xxefe.de/,canonical
prefixcc,basic,http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic#,canonical
prefixcc,voidext,http://rdfs.org/ns/void-ext#,canonical
prefixcc,babelnet,http://babelnet.org/2.0/,canonical
prefixcc,ev,http://www.w3.org/2001/xml-events/,canonical
prefixcc,text,http://jena.apache.org/text#,canonical
prefixcc,teamwork,http://topbraid.org/teamwork#,canonical
prefixcc,vsso,http://automotive.eurecom.fr/vsso#,canonical
prefixcc,videogame,http://purl.org/net/vgo#,canonical
prefixcc,rut,http://rdfunit.aksw.org/ns/core#,namespace_alias
prefixcc,dsn,http://purl.org/dsnotify/vocab/eventset/,canonical
prefixcc,keys,http://purl.org/NET/c4dm/keys.owl#,canonical
prefixcc,rdact,http://rdaregistry.info/termList/RDACarrierType/,canonical
prefixcc,esadm,http://vocab.linkeddata.es/datosabiertos/def/sector-publico/territorio#,canonical
prefixcc,incident,http://vocab.resc.info/incident#,canonical
prefixcc,proms,http://promsns.org/def/proms#,canonical
prefixcc,jolux,http://data.legilux.public.lu/resource/ontology/jolux#,canonical
prefixcc,olca,http://www.lingvoj.org/olca#,canonical
prefixcc,roadmap,http://mappings.roadmap.org/,canonical
prefixcc,dicom,http://purl.org/healthcarevocab/v1#,canonical
prefixcc,eccrev,https://vocab.eccenca.com/revision/,canonical
prefixcc,rdagrp,http://rdaregistry.info/termList/groovePitch/,canonical
prefixcc,rdacc,http://rdaregistry.info/termList/RDAColourContent/,canonical
prefixcc,rdaftn,http://rdaregistry.info/termList/TacNotation/,canonical
prefixcc,diag,http://www.loc.gov/zing/srw/diagnostic/,canonical
prefixcc,rdarr,http://rdaregistry.info/termList/RDAReductionRatio/,canonical
prefixcc,sakthi,http://infotech.nitk.ac.in/research-scholars/sakthi-murugan-r/,canonical
prefixcc,odbc,http://www.openlinksw.com/ontology/odbc#,canonical
prefixcc,bibrm,http://vocab.ub.uni-leipzig.de/bibrm/,canonical
prefixcc,itm,http://spi-fm.uca.es/spdef/models/genericTools/itm/1.0#,canonical
prefixcc,rdarm,http://registry.info/termList/recMedium/,canonical
prefixcc,oplecrm,http://www.openlinksw.com/ontology/ecrm#,canonical
prefixcc,vstoi,http://hadatac.org/ont/vstoi#,canonical
prefixcc,oplcb,http://www.openlinksw.com/schemas/crunchbase#,canonical
prefixcc,puml,http://plantuml.com/ontology#,canonical
prefixcc,gci,http://ontology.eil.utoronto.ca/GCI/Foundation/GCI-Foundation.owl#,canonical
prefixcc,reegle,http://reegle.info/schema#,canonical
prefixcc,pp,http://peoplesplaces.de/ontology#,canonical
prefixcc,rdatr,http://rdaregistry.info/termList/typeRec/,canonical
prefixcc,meat,http://example.com/,canonical
prefixcc,whisky,http://vocab.org/whisky/terms/,canonical
prefixcc,fire,http://tldp.org/HOWTO/XML-RPC-HOWTO/xmlrpc-howto-java.html#,canonical
prefixcc,bbccms,http://www.bbc.co.uk/ontologies/cms/,canonical
prefixcc,adr,https://w3id.org/laas-iot/adream#,canonical
prefixcc,llm,http://lodlaundromat.org/metrics/ontology/,canonical
prefixcc,glview,http://schema.geolink.org/dev/view/,canonical
prefixcc,td5,http://td5.org/#,canonical
prefixcc,oae,http://www.ics.forth.gr/isl/oae/core#,canonical
prefixcc,clirio,http://clirio.kaerle.com/clirio.owl#,canonical
prefixcc,omnfed,http://open-multinet.info/ontology/omn-federation#,canonical
prefixcc,ontosec,http://www.semanticweb.org/ontologies/2008/11/OntologySecurity.owl#,canonical
prefixcc,sx,http://shex.io/ns/shex#,canonical
prefixcc,agr,http://promsns.org/def/agr#,canonical
prefixcc,escom,http://vocab.linkeddata.es/datosabiertos/def/comercio/tejidoComercial#,canonical
prefixcc,rofch,http://rdaregistry.info/termList/rofch/,canonical
prefixcc,hto,http://project-haystack.org/hto#,canonical
prefixcc,kegg,http://bio2rdf.org/ns/kegg#,canonical
prefixcc,rdafs,http://rdaregistry.info/termList/fontSize/,canonical
prefixcc,rdaemm,http://rdaregistry.info/termList/emulsionMicro/,canonical
prefixcc,lfov,https://w3id.org/legal_form#,canonical
prefixcc,oplmkt,http://www.openlinksw.com/ontology/market#,canonical
prefixcc,rdafmn,http://rdaregistry.info/termList/MusNotation/,canonical
prefixcc,zr,http://explain.z3950.org/dtd/2.0/,canonical
prefixcc,travel,http://www.co-ode.org/roberts/travel.owl#,canonical
prefixcc,dbug,http://ontologi.es/doap-bugs#,canonical
prefixcc,moo,http://www.movieontology.org/2009/11/09/movieontology.owl#,canonical
prefixcc,hdo,http://www.samos.gr/ontologies/helpdeskOnto.owl#,canonical
prefixcc,espresup,http://vocab.linkeddata.es/datosabiertos/def/hacienda/presupuestos#,canonical
prefixcc,sto,https://w3id.org/i40/sto#,canonical
prefixcc,vidont,http://vidont.org/,canonical
prefixcc,ns1,http://www.w3.org/1999/xhtml/vocab#,namespace_alias
prefixcc,newsevents,http://www.aifb.uni-karlsruhe.de/WBS/uhe/ontologies#,canonical
prefixcc,hello,https://www.youtube.com/user/SuperTellAFriend/featured/,canonical
prefixcc,cd,http://citydata.wu.ac.at/ns#,canonical
prefixcc,uby,http://purl.org/olia/ubyCat.owl#,canonical
prefixcc,bbccore,http://www.bbc.co.uk/ontologies/coreconcepts/,canonical
prefixcc,ubiq,http://server.ubiqore.com/ubiq/core#,canonical
prefixcc,oxi,http://omerxi.com/ontologies/core.owl.ttl#,canonical
prefixcc,ws,http://www.w3.org/ns/pim/space#,namespace_alias
prefixcc,navm,https://w3id.org/navigation_menu#,canonical
prefixcc,airs,https://raw.githubusercontent.com/airs-linked-data/lov/latest/src/airs_vocabulary.ttl#,canonical
prefixcc,demlab,http://www.demcare.eu/ontologies/demlab.owl#,canonical
prefixcc,lmx,http://www.w3.org/XML/1998/namespace/,namespace_alias
prefixcc,ecglview,http://schema.geolink.org/view/,canonical
prefixcc,oplacl,http://www.openlinksw.com/ontology/acl#,canonical
prefixcc,obeu,http://data.openbudgets.eu/ontology/,canonical
prefixcc,bb,http://www.snik.eu/ontology/bb/,canonical
prefixcc,ou,http://opendata.unex.es/def/ontouniversidad#,canonical
prefixcc,mdi,http://w3id.org/multidimensional-interface/ontology#,canonical
prefixcc,caplibacl,http://schemas.capita-libraries.co.uk/2015/acl/schema#,canonical
prefixcc,cpack,http://cliopatria.swi-prolog.org/schema/cpack#,canonical
prefixcc,odapps,http://semweb.mmlab.be/ns/odapps#,canonical
prefixcc,rdabf,http://rdaregistry.info/termList/bookFormat/,canonical
prefixcc,lslife,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper.owl#,canonical
prefixcc,rofer,http://rdaregistry.info/termList/rofer/,canonical
prefixcc,lsqv,http://lsq.aksw.org/vocab#,canonical
prefixcc,lawd,http://lawd.info/ontology/,canonical
prefixcc,esapar,http://vocab.linkeddata.es/datosabiertos/def/urbanismo-infraestructuras/aparcamiento#,canonical
prefixcc,figigii,http://www.omg.org/spec/FIGI/GlobalInstrumentIdentifiers/,canonical
prefixcc,koly,http://www.ensias.ma/,canonical
prefixcc,traffic,http://www.sensormeasurement.appspot.com/ont/transport/traffic#,canonical
prefixcc,output,http://volt-name.space/vocab/output#,canonical
prefixcc,iana,http://www.iana.org/assignments/relation/,canonical
prefixcc,rdasco,http://rdaregistry.info/termList/soundCont/,canonical
prefixcc,aktivesa,http://sa.aktivespace.org/ontologies/aktivesa#,canonical
prefixcc,naval,http://rdf.muninn-project.org/ontologies/naval#,canonical
prefixcc,cwl,https://w3id.org/cwl/cwl#,canonical
prefixcc,jerm,http://jermontology.org/ontology/JERMOntology#,canonical
prefixcc,waarde,https://lod.milieuinfo.be/ns/waarde#,canonical
prefixcc,webservice,http://www.openlinksw.com/ontology/webservices#,canonical
prefixcc,datex,http://vocab.datex.org/terms#,canonical
prefixcc,olac11,http://www.language-archives.org/OLAC/1.1/,canonical
prefixcc,rofem,http://rdaregistry.info/termList/rofem/,canonical
prefixcc,h2o,http://def.seegrid.csiro.au/isotc211/iso19150/-2/2012/basic#,canonical
prefixcc,uri4uri,http://uri4uri.net/vocab#,canonical
prefixcc,year,http://www.w3.org/year/,canonical
prefixcc,soch,http://kulturarvsdata.se/ksamsok#,canonical
prefixcc,rdapmt,http://rdaregistry.info/termList/prodTactile/,canonical
prefixcc,escjr,http://vocab.linkeddata.es/datosabiertos/def/urbanismo-infraestructuras/callejero#,namespace_alias
prefixcc,regorg,http://www.w3.org/ns/regorg#,namespace_alias
prefixcc,vartrans,http://www.w3.org/ns/lemon/vartrans#,canonical
prefixcc,rdaterm,http://rdaregistry.info/termList/RDATerms/,canonical
prefixcc,essglobal,http://purl.org/essglobal/vocab/v1.0/,canonical
prefixcc,uneskos,http://purl.org/voc/uneskos#,canonical
prefixcc,ssno,http://www.w3.org/ns/ssn/,namespace_alias
prefixcc,mexv,http://mex.aksw.org/mex-algo#,canonical
prefixcc,rdaz,http://rdaregistry.info/Elements/z/,canonical
prefixcc,dicera,http://semweb.mmlab.be/ns/dicera#,canonical
prefixcc,spcm,http://spi-fm.uca.es/spdef/models/deployment/spcm/1.0#,canonical
prefixcc,efrbroo,http://erlangen-crm.org/efrbroo/,canonical
prefixcc,lemonuby,http://lemon-model.net/lexica/uby/,canonical
prefixcc,irsteaont,http://ontology.irstea.fr/weather/ontology#,canonical
prefixcc,swo,http://www.ebi.ac.uk/swo/,canonical
prefixcc,owsom,https://onlinesocialmeasures.wordpress.com/,canonical
prefixcc,bgt,https://bgt.basisregistraties.overheid.nl/bgt/def/,canonical
prefixcc,eccauth,https://vocab.eccenca.com/auth/,canonical
prefixcc,l2sp,http://www.linked2safety-project.eu/properties/,canonical
prefixcc,tavprov,http://ns.taverna.org.uk/2012/tavernaprov/,canonical
prefixcc,geovoid,http://purl.org/geovocamp/ontology/geovoid/,canonical
prefixcc,crml,http://semweb.mmlab.be/ns/rml/condition#,canonical
prefixcc,yd,https://yodata.io/,canonical
prefixcc,nlon,http://lod.nl.go.kr/ontology/,canonical
prefixcc,door,http://kannel.open.ac.uk/ontology#,canonical
prefixcc,tix,http://toptix.com/2010/esro/,canonical
prefixcc,rvl,http://purl.org/rvl/,canonical
prefixcc,metadata,http://purl.oreilly.com/ns/meta/,canonical
prefixcc,bsym,http://bsym.bloomberg.com/sym/,canonical
prefixcc,fdbp,http://fr.dbpedia.org/property/,namespace_alias
prefixcc,lheo,http://www.conjecto.com/ontology/2015/lheo#,canonical
prefixcc,fp3,http://vocab.fusepool.info/fp3#,canonical
prefixcc,jpost,http://rdf.jpostdb.org/ontology/jpost.owl#,namespace_alias
prefixcc,owl2xml,http://www.w3.org/2006/12/owl2-xml#,canonical
prefixcc,ruian,https://data.cssz.cz/ontology/ruian/,canonical
prefixcc,hva,http://www.ebusiness-unibw.org/ontologies/hva/ontology#,canonical
prefixcc,ttp,http://eample.com/test#,canonical
prefixcc,crime,http://purl.org/vocab/reloc/,canonical
prefixcc,fntbox,http://www.ontologydesignpatterns.org/ont/framenet/tbox/,canonical
prefixcc,oplweb,http://www.openlinksw.com/schemas/oplweb#,canonical
prefixcc,hasneto,http://hadatac.org/ont/hasneto#,canonical
prefixcc,tg,https://triplydb.com/Triply/tg/def/,canonical
prefixcc,tadirah,http://tadirah.dariah.eu/vocab/,canonical
prefixcc,literal,http://www.essepuntato.it/2010/06/literalreification/,canonical
prefixcc,open311,http://ontology.eil.utoronto.ca/open311#,canonical
prefixcc,voc,http://voc.odw.tw/,canonical
prefixcc,dao,http://purl.org/dao#,canonical
prefixcc,ofrd,http://purl.org/opdm/refrigerator#,canonical
prefixcc,activity,https://www.w3.org/TR/activitystreams-vocabulary/,canonical
prefixcc,mexcore,http://mex.aksw.org/mex-core#,canonical
prefixcc,gont,https://gont.ch/,canonical
prefixcc,rofrr,http://rdaregistry.info/termList/rofrr/,canonical
prefixcc,lswmo,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-modelling.owl#,canonical
prefixcc,sdshare,http://www.sdshare.org/2012/extension/,canonical
prefixcc,seokoeln,http://rankrage.de/,canonical
prefixcc,lswpm,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper-parameters.owl#,canonical
prefixcc,fnabox,http://www.ontologydesignpatterns.org/ont/framenet/abox/,canonical
prefixcc,pid,http://permid.org/ontology/organization/,canonical
prefixcc,ndnp,http://chroniclingamerica.loc.gov/terms#,canonical
prefixcc,task,http://deductions.github.io/task-management.owl.ttl#,canonical
prefixcc,pmc,http://identifiers.org/pmc/,canonical
prefixcc,sgg,http://www.springernature.com/scigraph/graphs/,canonical
prefixcc,irstea,http://ontology.irstea.fr/,canonical
prefixcc,s4envi,https://w3id.org/def/saref4envi#,canonical
prefixcc,mls,http://www.w3.org/ns/mls#,canonical
prefixcc,mbgd,http://mbgd.genome.ad.jp/owl/mbgd.owl#,canonical
prefixcc,lmf,http://www.lexinfo.net/lmf#,canonical
prefixcc,tsn,http://purl.org/net/tsn#,canonical
prefixcc,uom,http://www.opengis.net/def/uom/OGC/1.0/,canonical
prefixcc,ensembl,http://rdf.ebi.ac.uk/resource/ensembl/,canonical
prefixcc,sdt,http://statisticaldata.linkedwidgets.org/terms/,canonical
prefixcc,um,http://intelleo.eu/ontologies/user-model/ns/,canonical
prefixcc,eem,http://purl.org/eem#,canonical
prefixcc,gns,http://sws.geonames.org/,namespace_alias
prefixcc,wde,http://www.wikidata.org/entity/,namespace_alias
prefixcc,pv,http://ns.inria.fr/provoc#,canonical
prefixcc,scco,http://rdf.ebi.ac.uk/terms/surechembl#,canonical
prefixcc,vacseen1,http://www.semanticweb.org/parthasb/ontologies/2014/6/vacseen1/,canonical
prefixcc,studiop,http://purl.org/resource/pilatesstudio/,canonical
prefixcc,planet,http://dbpedia.org/,namespace_alias
prefixcc,rofit,http://rdaregistry.info/termList/rofit/,canonical
prefixcc,aprov,http://purl.org/a-proc#,canonical
prefixcc,ttla,https://w3id.org/ttla/,canonical
prefixcc,xslopm,http://purl.org/net/opmv/types/xslt#,canonical
prefixcc,ilap,http://data.posccaesar.org/ilap/,canonical
prefixcc,webac,http://fedora.info/definitions/v4/webac#,canonical
prefixcc,sct,http://snomed.info/id/,canonical
prefixcc,si,http://sisteminformasi.com/,canonical
prefixcc,lgdm,http://linkedgeodata.org/meta/,canonical
prefixcc,nobel,http://data.nobelprize.org/terms/,canonical
prefixcc,pmo,http://premon.fbk.eu/ontology/core#,canonical
prefixcc,dataid,http://dataid.dbpedia.org/ns/core#,canonical
prefixcc,system,http://www.univalle.edu.co/ontologies/System#,canonical
prefixcc,markus,http://www.markus.com/,canonical
prefixcc,rofsm,http://rdaregistry.info/termList/rofsm/,canonical
prefixcc,ali,http://www.niso.org/schemas/ali/1.0/,canonical
prefixcc,mmoon,http://mmoon.org/mmoon/,canonical
prefixcc,brick,https://brickschema.org/schema/Brick#,canonical
prefixcc,meeting,http://www.w3.org/2002/07/meeting#,canonical
prefixcc,customer,http://www.valuelabs.com/,canonical
prefixcc,rdacarx,http://rdaregistry.info/termList/RDACarrierEU/,canonical
prefixcc,ethc,http://ethoinformatics.org/ethocore/,canonical
prefixcc,frgeo,http://rdf.insee.fr/geo/,canonical
prefixcc,gg,http://www.gemeentegeschiedenis.nl/gg-schema#,canonical
prefixcc,alethio,http://aleth.io/,canonical
prefixcc,vocnet,http://schema.vocnet.org/,canonical
prefixcc,eccdi,https://vocab.eccenca.com/di/,canonical
prefixcc,rdafnv,http://rdaregistry.info/termList/noteForm/,canonical
prefixcc,piero,http://reactionontology.org/piero/,canonical
prefixcc,opllog,http://www.openlinksw.com/ontology/logging#,canonical
prefixcc,pdf,http://ns.adobe.com/pdf/1.3/,canonical
prefixcc,llont,http://www.linklion.org/ontology#,canonical
prefixcc,rdapm,http://rdaregistry.info/termList/RDAproductionMethod/,canonical
prefixcc,pato,http://purl.obolibrary.org/obo/,namespace_alias
prefixcc,organ,http://www.univalle.edu.co/ontologies/Organ#,canonical
prefixcc,dpn,http://purl.org/dpn#,canonical
prefixcc,lgt,http://linkedgadget.com/wiki/Property:,canonical
prefixcc,geojson,http://ld.geojson.org/vocab#,canonical
prefixcc,esair,http://vocab.linkeddata.es/datosabiertos/def/medio-ambiente/calidad-aire#,canonical
prefixcc,ago,http://awesemantic-geo.link/ontology/,canonical
prefixcc,wimpo,http://rdfex.org/withImports?uri=,canonical
prefixcc,duv,http://www.w3.org/ns/duv#,canonical
prefixcc,pmhb,http://pmhb.org/,canonical
prefixcc,loted,http://loted.eu/ontology#,canonical
prefixcc,ids,https://w3id.org/idsa/core/,canonical
prefixcc,tui,http://data.ifs.tuwien.ac.at/study/resource/,canonical
prefixcc,csdbp,http://cs.dbpedia.org/,canonical
prefixcc,glycan,http://purl.jp/bio/12/glyco/glycan#,canonical
prefixcc,estatwrap,http://ontologycentral.com/2009/01/eurostat/ns#,canonical
prefixcc,memento,http://mementoweb.org/ns#,canonical
prefixcc,lmo,http://linkedmultimedia.org/sparql-mm/ns/2.0.0/ontology#,canonical
prefixcc,wn30,http://purl.org/vocabularies/princeton/wn30/,canonical
prefixcc,b3kat,http://lod.b3kat.de/title/,canonical
prefixcc,ldl,https://w3id.org/ldpdl/ns#,canonical
prefixcc,alice,http://example.org/,namespace_alias
prefixcc,amsl,http://vocab.ub.uni-leipzig.de/amsl/,canonical
prefixcc,umls,http://bioportal.bioontology.org/ontologies/umls/,canonical
prefixcc,tx,http://swtmp.gitlab.io/vocabulary/templates.owl#,canonical
prefixcc,dm2e,http://onto.dm2e.eu/schemas/dm2e/,canonical
prefixcc,imind,http://schema.intellimind.ns/symbology#,canonical
prefixcc,lyon,http://dbpedia.org/resource/Lyon/,canonical
prefixcc,biml,http://schemas.varigence.com/biml.xsd#,canonical
prefixcc,huto,http://ns.inria.fr/huto/,canonical
prefixcc,ceterms,http://purl.org/ctdl/terms/,canonical
prefixcc,fuseki,http://jena.apache.org/fuseki#,canonical
prefixcc,rdaar,http://rdaregistry.info/termList/AspectRatio/,canonical
prefixcc,wikimedia,http://upload.wikimedia.org/wikipedia/commons/f/f6/,canonical
prefixcc,provinsi,http://provinsi.com/,canonical
prefixcc,itcat,http://th-brandenburg.de/ns/itcat#,canonical
prefixcc,pmd,http://publishmydata.com/def/dataset#,canonical
prefixcc,tarql,http://tarql.github.io/tarql#,canonical
prefixcc,qms,http://data.europa.eu/esco/qms#,canonical
prefixcc,fog,https://w3id.org/fog#,canonical
prefixcc,imo,http://imgpedia.dcc.uchile.cl/ontology#,canonical
prefixcc,fr,https://w3id.org/fr/def/core#,canonical
prefixcc,pcit,http://public-contracts.nexacenter.org/id/propertiesRole/,canonical
prefixcc,eame,http://www.semanticweb.org/ontologia_EA#,canonical
prefixcc,tgm,http://id.loc.gov/vocabulary/graphicMaterials/,canonical
prefixcc,cwork,http://www.bbc.co.uk/ontologies/creativework/,canonical
prefixcc,vam,http://www.metmuseum.org/,canonical
prefixcc,ecoll,http://purl.org/ceu/eco/1.0#,canonical
prefixcc,dcx,http://dublincore.org/dcx/,canonical
prefixcc,gt,https://vocab.eccenca.com/geniustex/,canonical
prefixcc,unspsc,http://ontoview.org/schema/unspsc/1#,canonical
