context,prefix,namespace,status
bioregistry,arrayexpress,https://identifiers.org/arrayexpress:,canonical
bioregistry,arrayexpress.platform,https://identifiers.org/arrayexpress.platform:,canonical
bioregistry,arraymap,https://identifiers.org/arraymap:,canonical
bioregistry,arxiv,https://identifiers.org/arxiv:,canonical
bioregistry,asap,https://identifiers.org/asap:,canonical
bioregistry,ascl,https://identifiers.org/ascl:,canonical
bioregistry,asin,https://identifiers.org/asin:,canonical
bioregistry,aspgd.locus,https://identifiers.org/aspgd.locus:,canonical
bioregistry,aspgd.protein,https://identifiers.org/aspgd.protein:,canonical
bioregistry,atc,https://identifiers.org/atc:,canonical
bioregistry,atcc,https://identifiers.org/atcc:,canonical
bioregistry,atcvet,https://identifiers.org/atcvet:,canonical
bioregistry,atfdb.family,https://identifiers.org/atfdb.family:,canonical
bioregistry,ATO,http://purl.obolibrary.org/obo/ATO_,canonical
bioregistry,autdb,https://identifiers.org/autdb:,canonical
bioregistry,bacdive,https://identifiers.org/bacdive:,canonical
bioregistry,bacmap.biog,https://identifiers.org/bacmap.biog:,canonical
bioregistry,bacmap.map,https://identifiers.org/bacmap.map:,canonical
bioregistry,bactibase,http://bactibase.hammamilab.org/,canonical
bioregistry,bao,https://identifiers.org/bao:,canonical
bioregistry,bbkg,https://identifiers.org/bbkg:,canonical
bioregistry,bbtp,https://identifiers.org/bbtp:,canonical
bioregistry,BCGO,http://purl.obolibrary.org/obo/BCGO_,canonical
bioregistry,BCO,http://purl.obolibrary.org/obo/BCO_,canonical
bioregistry,bcrc,https://catalog.bcrc.firdi.org.tw/BcrcContent?bid=,canonical
bioregistry,bcrj,http://bcrj.org.br/celula/,canonical
bioregistry,bdgp.est,https://identifiers.org/bdgp.est:,canonical
bioregistry,bdgp.insertion,https://identifiers.org/bdgp.insertion:,canonical
bioregistry,bdsc,https://identifiers.org/bdsc:,canonical
bioregistry,beetlebase,https://identifiers.org/beetlebase:,canonical
bioregistry,begdb,https://identifiers.org/begdb:,canonical
bioregistry,BFO,http://purl.obolibrary.org/obo/BFO_,canonical
bioregistry,bgee.family,https://identifiers.org/bgee.family:,canonical
bioregistry,bgee.gene,https://identifiers.org/bgee.gene:,canonical
bioregistry,bgee.organ,https://identifiers.org/bgee.organ:,canonical
bioregistry,bgee.stage,https://identifiers.org/bgee.stage:,canonical
bioregistry,BiDO,http://purl.org/spar/bido/,canonical
bioregistry,bigg.compartment,https://identifiers.org/bigg.compartment:,canonical
bioregistry,bigg.metabolite,https://identifiers.org/bigg.metabolite:,canonical
bioregistry,bigg.model,https://identifiers.org/bigg.model:,canonical
bioregistry,bigg.reaction,https://identifiers.org/bigg.reaction:,canonical
bioregistry,BILA,http://purl.obolibrary.org/obo/BILA_,canonical
bioregistry,bindingdb,https://identifiers.org/bindingdb:,canonical
bioregistry,biocarta.pathway,https://identifiers.org/biocarta.pathway:,canonical
bioregistry,biocatalogue.service,https://identifiers.org/biocatalogue.service:,canonical
bioregistry,biocyc,https://identifiers.org/biocyc:,canonical
bioregistry,biogrid,https://identifiers.org/biogrid:,canonical
bioregistry,biogrid.interaction,https://thebiogrid.org/interaction/,canonical
bioregistry,biolegend,https://www.biolegend.com/Default.aspx?ID=6664&productid=,canonical
bioregistry,biolink,https://identifiers.org/biolink:,canonical
bioregistry,biominder,https://identifiers.org/biominder:,canonical
bioregistry,biomodels.db,https://identifiers.org/biomodels.db:,canonical
bioregistry,biomodels.kisao,http://purl.obolibrary.org/obo/KISAO_,canonical
bioregistry,biomodels.teddy,https://identifiers.org/biomodels.teddy:,canonical
bioregistry,biomodels.vocabulary,https://identifiers.org/biomodels.vocabulary:,canonical
bioregistry,bionumbers,https://identifiers.org/bionumbers:,canonical
bioregistry,bioportal,https://identifiers.org/bioportal:,canonical
bioregistry,bioproject,https://identifiers.org/bioproject:,canonical
bioregistry,bioregistry,https://bioregistry.io/registry/,canonical
bioregistry,bioregistry.collection,https://bioregistry.io/collection/,canonical
bioregistry,bioregistry.registry,https://bioregistry.io/metaregistry/,canonical
bioregistry,bioregistry.schema,https://bioregistry.io/schema/#,canonical
bioregistry,biorxiv,https://www.biorxiv.org/content/10.1101/,canonical
bioregistry,biosample,https://identifiers.org/biosample:,canonical
bioregistry,biosimulations,https://identifiers.org/biosimulations:,canonical
bioregistry,biosimulators,https://identifiers.org/biosimulators:,canonical
bioregistry,biostudies,https://identifiers.org/biostudies:,canonical
bioregistry,biosystems,https://identifiers.org/biosystems:,canonical
bioregistry,biotools,https://identifiers.org/biotools:,canonical
bioregistry,biozil,https://www.biozol.de/en/product/,canonical
bioregistry,birnlex,http://uri.neuinfo.org/nif/nifstd/birnlex_,canonical
bioregistry,BiRO,http://purl.org/spar/biro/,canonical
bioregistry,bitbucket,https://identifiers.org/bitbucket:,canonical
bioregistry,bitterdb.cpd,https://identifiers.org/bitterdb.cpd:,canonical
bioregistry,bitterdb.rec,https://identifiers.org/bitterdb.rec:,canonical
bioregistry,bko,http://www.sbgnbricks.org/BKO/full/entry/all/BKO:,canonical
bioregistry,bmrb,https://identifiers.org/bmrb:,canonical
bioregistry,bmrb.restraint,https://restraintsgrid.bmrb.io/NRG/MRGridServlet?block_text_type=2-parsed&db_username=wattos1&file_detail=2-parsed&format=n%2Fa&program=STAR&request_type=block&subtype=full&type=entry&mrblock_id=,canonical
bioregistry,bold.taxonomy,https://identifiers.org/bold.taxonomy:,canonical
bioregistry,BOOTSTREP,http://purl.obolibrary.org/obo/BOOTSTREP_,canonical
bioregistry,brenda,https://identifiers.org/brenda:,canonical
bioregistry,brenda.ligand,https://www.brenda-enzymes.de/ligand.php?brenda_ligand_id=,canonical
bioregistry,brenda.ligandgroup,https://www.brenda-enzymes.de/ligand.php?brenda_group_id=,canonical
bioregistry,broad,https://identifiers.org/broad:,canonical
bioregistry,BSPO,http://purl.obolibrary.org/obo/BSPO_,canonical
bioregistry,BTO,http://purl.obolibrary.org/obo/BTO_,canonical
bioregistry,bugbase.expt,https://identifiers.org/bugbase.expt:,canonical
bioregistry,bugbase.protocol,https://identifiers.org/bugbase.protocol:,canonical
bioregistry,bykdb,https://identifiers.org/bykdb:,canonical
bioregistry,C4O,http://purl.org/spar/c4o/,canonical
bioregistry,cabri,https://identifiers.org/cabri:,canonical
bioregistry,cadsr,https://identifiers.org/cadsr:,canonical
bioregistry,cameo,https://identifiers.org/cameo:,canonical
bioregistry,caps,https://identifiers.org/caps:,canonical
bioregistry,CARO,http://purl.obolibrary.org/obo/CARO_,canonical
bioregistry,cas,https://identifiers.org/cas:,canonical
bioregistry,casspc,https://researcharchive.calacademy.org/research/ichthyology/catalog/fishcatget.asp?spid=,canonical
bioregistry,cath,https://identifiers.org/cath:,canonical
bioregistry,cath.domain,https://identifiers.org/cath.domain:,canonical
bioregistry,cath.superfamily,https://identifiers.org/cath.superfamily:,canonical
bioregistry,cattleqtldb,https://identifiers.org/cattleqtldb:,canonical
bioregistry,cazy,https://identifiers.org/cazy:,canonical
bioregistry,cba,https://europepmc.org/article/CBA/,canonical
bioregistry,cbioportal,https://identifiers.org/cbioportal:,canonical
bioregistry,ccdc,https://identifiers.org/ccdc:,canonical
bioregistry,ccds,https://identifiers.org/ccds:,canonical
bioregistry,ccle,https://www.cbioportal.org/patient?studyId=ccle_broad_2019&caseId=,canonical
bioregistry,cco,https://identifiers.org/CCO:,canonical
bioregistry,ccrid,http://www.cellresource.cn/cellsearch.aspx?sc=1&where=,canonical
bioregistry,CDAO,http://purl.obolibrary.org/obo/CDAO_,canonical
bioregistry,cdd,https://identifiers.org/cdd:,canonical
bioregistry,CDNO,http://purl.obolibrary.org/obo/CDNO_,canonical
bioregistry,cdpd,https://identifiers.org/cdpd:,canonical
bioregistry,cell_biolabs,https://www.cellbiolabs.com/search?keywords=,canonical
bioregistry,cell_model_passport,https://cellmodelpassports.sanger.ac.uk/passports/,canonical
bioregistry,cellimage,https://identifiers.org/cellimage:,canonical
bioregistry,cellopub,https://web.expasy.org/cellosaurus/cellopub/,canonical
bioregistry,cellosaurus,https://identifiers.org/cellosaurus:,canonical
bioregistry,cellosaurus.resource,https://bioregistry.io/metaregistry/cellosaurus/,canonical
bioregistry,cellrepo,https://identifiers.org/cellrepo:,canonical
bioregistry,CEPH,http://purl.obolibrary.org/obo/CEPH_,canonical
bioregistry,cgd,https://identifiers.org/cgd:,canonical
bioregistry,cgnc,http://birdgenenames.org/cgnc/GeneReport?id=,canonical
bioregistry,cgsc,https://identifiers.org/cgsc:,canonical
bioregistry,charprot,https://identifiers.org/charprot:,canonical
bioregistry,CHEBI,http://purl.obolibrary.org/obo/CHEBI_,canonical
bioregistry,chembl,https://identifiers.org/chembl:,canonical
bioregistry,chembl.cell,https://www.ebi.ac.uk/chembl/cell_line_report_card/,canonical
bioregistry,chembl.compound,https://identifiers.org/chembl.compound:,canonical
bioregistry,chembl.target,https://identifiers.org/chembl.target:,canonical
bioregistry,chemdb,https://identifiers.org/chemdb:,canonical
bioregistry,chemidplus,https://identifiers.org/chemidplus:,canonical
bioregistry,CHEMINF,http://purl.obolibrary.org/obo/CHEMINF_,canonical
bioregistry,chemspider,https://identifiers.org/chemspider:,canonical
bioregistry,chickenqtldb,https://identifiers.org/chickenqtldb:,canonical
bioregistry,CHIRO,http://purl.obolibrary.org/obo/CHIRO_,canonical
bioregistry,CHMO,http://purl.obolibrary.org/obo/CHMO_,canonical
bioregistry,CIDO,http://purl.obolibrary.org/obo/CIDO_,canonical
bioregistry,CIO,http://purl.obolibrary.org/obo/CIO_,canonical
bioregistry,citexplore,https://europepmc.org/article/CTX/,canonical
bioregistry,CiTO,http://purl.org/spar/cito/,canonical
bioregistry,civic.aid,https://identifiers.org/civic.aid:,canonical
bioregistry,civic.eid,https://identifiers.org/civic.eid:,canonical
bioregistry,CL,http://purl.obolibrary.org/obo/CL_,canonical
bioregistry,CLAO,http://purl.obolibrary.org/obo/CLAO_,canonical
bioregistry,classyfire,https://identifiers.org/classyfire:,canonical
bioregistry,cldb,https://identifiers.org/cldb:,canonical
bioregistry,clingene,https://reg.clinicalgenome.org/redmine/projects/registry/genboree_registry/by_caid?caid=,canonical
bioregistry,clinicaltrials,https://identifiers.org/clinicaltrials:,canonical
bioregistry,clinvar,https://identifiers.org/clinvar:,canonical
bioregistry,clinvar.record,https://identifiers.org/clinvar.record:,canonical
bioregistry,clinvar.submission,https://identifiers.org/clinvar.submission:,canonical
bioregistry,clinvar.submitter,https://identifiers.org/clinvar.submitter:,canonical
bioregistry,CLO,http://purl.obolibrary.org/obo/CLO_,canonical
bioregistry,cls,https://cls.shop/,canonical
bioregistry,CLYH,http://purl.obolibrary.org/obo/CLYH_,canonical
bioregistry,CMF,http://purl.obolibrary.org/obo/CMF_,canonical
bioregistry,CMO,http://purl.obolibrary.org/obo/CMO_,canonical
bioregistry,co_320,https://www.cropontology.org/rdf/CO_320:,canonical
bioregistry,co_321,https://www.cropontology.org/rdf/CO_321:,canonical
bioregistry,co_322,https://www.cropontology.org/rdf/CO_322:,canonical
bioregistry,co_323,https://www.cropontology.org/rdf/CO_323:,canonical
bioregistry,co_324,https://www.cropontology.org/rdf/CO_324:,canonical
bioregistry,co_325,https://www.cropontology.org/rdf/CO_325:,canonical
bioregistry,co_327,https://www.cropontology.org/rdf/CO_327:,canonical
bioregistry,co_330,https://www.cropontology.org/rdf/CO_330:,canonical
bioregistry,co_331,https://www.cropontology.org/rdf/CO_331:,canonical
bioregistry,co_333,https://www.cropontology.org/rdf/CO_333:,canonical
bioregistry,co_334,https://www.cropontology.org/rdf/CO_334:,canonical
bioregistry,co_335,https://www.cropontology.org/rdf/CO_335:,canonical
bioregistry,co_336,https://www.cropontology.org/rdf/CO_336:,canonical
bioregistry,co_337,https://www.cropontology.org/rdf/CO_337:,canonical
bioregistry,co_338,https://www.cropontology.org/rdf/CO_338:,canonical
bioregistry,co_339,https://www.cropontology.org/rdf/CO_339:,canonical
bioregistry,co_340,https://www.cropontology.org/rdf/CO_340:,canonical
bioregistry,co_341,https://www.cropontology.org/rdf/CO_341:,canonical
bioregistry,co_343,https://www.cropontology.org/rdf/CO_343:,canonical
bioregistry,co_345,https://www.cropontology.org/rdf/CO_345:,canonical
bioregistry,co_346,https://www.cropontology.org/rdf/CO_346:,canonical
bioregistry,co_347,https://www.cropontology.org/rdf/CO_347:,canonical
bioregistry,co_348,https://www.cropontology.org/rdf/CO_348:,canonical
bioregistry,co_350,https://www.cropontology.org/rdf/CO_350:,canonical
bioregistry,co_356,https://www.cropontology.org/rdf/CO_356:,canonical
bioregistry,co_357,https://www.cropontology.org/rdf/CO_357:,canonical
bioregistry,co_358,https://www.cropontology.org/rdf/CO_358:,canonical
bioregistry,co_359,https://www.cropontology.org/rdf/CO_359:,canonical
bioregistry,co_360,https://www.cropontology.org/rdf/CO_360:,canonical
bioregistry,co_365,https://www.cropontology.org/rdf/CO_365:,canonical
bioregistry,co_366,https://www.cropontology.org/rdf/CO_366:,canonical
bioregistry,COB,http://purl.obolibrary.org/obo/COB_,canonical
bioregistry,coconut,https://coconut.naturalproducts.net/compound/coconut_id/,canonical
bioregistry,cog,https://www.ncbi.nlm.nih.gov/research/cog/cog/,canonical
bioregistry,cog.category,https://www.ncbi.nlm.nih.gov/research/cog/cogcategory/,canonical
bioregistry,cog.pathway,https://www.ncbi.nlm.nih.gov/research/cog/pathway/,canonical
bioregistry,col.taiwan,https://taibnet.sinica.edu.tw/eng/taibnet_species_detail.php?name_code=,canonical
bioregistry,COLAO,http://purl.obolibrary.org/obo/COLAO_,canonical
bioregistry,colonatlas,http://www.coloncanceratlas.org/search_cell_line?cell_line=,canonical
bioregistry,combine.specifications,https://identifiers.org/combine.specifications:,canonical
bioregistry,come,https://www.flymine.org/come/entry?gn=,canonical
bioregistry,complexportal,https://identifiers.org/complexportal:,canonical
bioregistry,comptox,https://identifiers.org/comptox:,canonical
bioregistry,compulyeast,https://identifiers.org/compulyeast:,canonical
bioregistry,conoserver,https://identifiers.org/conoserver:,canonical
bioregistry,conso,https://pharmacome.github.io/conso/,canonical
bioregistry,cordis.article,https://cordis.europa.eu/article/id/,canonical
bioregistry,cordis.project,https://cordis.europa.eu/project/id/,canonical
bioregistry,coriell,https://identifiers.org/coriell:,canonical
bioregistry,corrdb,https://identifiers.org/corrdb:,canonical
bioregistry,corum,https://identifiers.org/corum:,canonical
bioregistry,cosmic,https://identifiers.org/cosmic:,canonical
bioregistry,cosmic.cell,https://cancer.sanger.ac.uk/cell_lines/sample/overview?id=,canonical
bioregistry,covid19,https://identifiers.org/covid19:,canonical
bioregistry,cpc,https://identifiers.org/cpc:,canonical
bioregistry,cpt,https://www.aapc.com/codes/cpt-codes/,canonical
bioregistry,crisprdb,https://identifiers.org/crisprdb:,canonical
bioregistry,CRO,http://purl.obolibrary.org/obo/CRO_,canonical
bioregistry,cryptodb,https://identifiers.org/cryptodb:,canonical
bioregistry,csa,https://identifiers.org/csa:,canonical
bioregistry,csd,https://identifiers.org/csd:,canonical
bioregistry,cst,https://identifiers.org/cst:,canonical
bioregistry,cst.ab,https://identifiers.org/cst.ab:,canonical
bioregistry,ctd.chemical,https://identifiers.org/ctd.chemical:,canonical
bioregistry,ctd.disease,https://identifiers.org/ctd.disease:,canonical
bioregistry,ctd.gene,https://identifiers.org/ctd.gene:,canonical
bioregistry,CTENO,http://purl.obolibrary.org/obo/CTENO_,canonical
bioregistry,CTO,http://purl.obolibrary.org/obo/CTO_,canonical
bioregistry,cubedb,https://identifiers.org/cubedb:,canonical
bioregistry,CVDO,http://purl.obolibrary.org/obo/CVDO_,canonical
bioregistry,d1id,https://identifiers.org/d1id:,canonical
bioregistry,dailymed,https://identifiers.org/dailymed:,canonical
bioregistry,dandi,https://identifiers.org/dandi:,canonical
bioregistry,darc,https://identifiers.org/darc:,canonical
bioregistry,dashr,https://identifiers.org/dashr:,canonical
bioregistry,dashr.expression,https://identifiers.org/dashr.expression:,canonical
bioregistry,DataCite,http://purl.org/spar/datacite/,canonical
bioregistry,datanator.gene,https://identifiers.org/datanator.gene:,canonical
bioregistry,datanator.metabolite,https://identifiers.org/datanator.metabolite:,canonical
bioregistry,datanator.reaction,https://identifiers.org/datanator.reaction:,canonical
bioregistry,datf,https://identifiers.org/datf:,canonical
bioregistry,dbd,https://identifiers.org/dbd:,canonical
bioregistry,dbest,https://identifiers.org/dbest:,canonical
bioregistry,dbg2introns,https://identifiers.org/dbg2introns:,canonical
bioregistry,dbgap,https://identifiers.org/dbgap:,canonical
bioregistry,dbprobe,https://identifiers.org/dbprobe:,canonical
bioregistry,dbsnp,https://identifiers.org/dbsnp:,canonical
bioregistry,dbvar.study,https://www.ncbi.nlm.nih.gov/dbvar/studies/,canonical
bioregistry,dbvar.variant,https://www.ncbi.nlm.nih.gov/dbvar/variants/,canonical
bioregistry,dc,http://purl.org/dc/terms/,canonical
bioregistry,DC_CL,http://purl.obolibrary.org/obo/DC_CL_,canonical
bioregistry,dcat,http://www.w3.org/ns/dcat#,canonical
bioregistry,dcterms,http://purl.org/dc/terms/,namespace_alias
bioregistry,dctypes,http://purl.org/dc/dcmitype/,canonical
bioregistry,DDANAT,http://purl.obolibrary.org/obo/DDANAT_,canonical
bioregistry,DDPHENO,http://purl.obolibrary.org/obo/DDPHENO_,canonical
bioregistry,DeBiO,https://biopragmatics.github.io/debio/,canonical
bioregistry,decipher,https://www.deciphergenomics.org/syndrome/,canonical
bioregistry,degradome,https://identifiers.org/degradome:,canonical
bioregistry,DEO,http://purl.org/spar/deo/,canonical
bioregistry,depmap,https://depmap.org/portal/cell_line/,canonical
bioregistry,depod,https://identifiers.org/depod:,canonical
bioregistry,dev.ga4ghdos,https://identifiers.org/dev.ga4ghdos:,canonical
bioregistry,dg.4503,https://identifiers.org/dg.4503:,canonical
bioregistry,dg.4dfc,https://identifiers.org/dg.4dfc:,canonical
bioregistry,dg.6vts,https://identifiers.org/dg.6vts:,canonical
bioregistry,dg.anv0,https://identifiers.org/dg.anv0:,canonical
bioregistry,dg.f82a1a,https://identifiers.org/dg.f82a1a:,canonical
bioregistry,dg5b0d,https://identifiers.org/dg.5b0d:,canonical
bioregistry,dgrc,https://dgrc.bio.indiana.edu/product/View?product=,canonical
bioregistry,dictybase,http://dictybase.org/gene/,canonical
bioregistry,dictybase.est,https://identifiers.org/dictybase.est:,canonical
bioregistry,dictybase.gene,https://identifiers.org/dictybase.gene:,canonical
bioregistry,did,https://identifiers.org/DID:,canonical
bioregistry,DIDEO,http://purl.obolibrary.org/obo/DIDEO_,canonical
bioregistry,DINTO,http://purl.obolibrary.org/obo/DINTO_,canonical
bioregistry,dip,https://identifiers.org/dip:,canonical
bioregistry,DISDRIV,http://purl.obolibrary.org/obo/DISDRIV_,canonical
bioregistry,disprot,https://identifiers.org/disprot:,canonical
bioregistry,disprot.region,https://identifiers.org/disprot.region:,canonical
bioregistry,dlxb,https://identifiers.org/dlxb:,canonical
bioregistry,dlxc,https://identifiers.org/dlxc:,canonical
bioregistry,DoCO,http://purl.org/spar/doco/,canonical
bioregistry,doi,https://identifiers.org/doi:,canonical
bioregistry,DOID,http://purl.obolibrary.org/obo/DOID_,canonical
bioregistry,dommino,https://identifiers.org/dommino:,canonical
bioregistry,door,https://identifiers.org/door:,canonical
bioregistry,doqcs.model,https://identifiers.org/doqcs.model:,canonical
bioregistry,doqcs.pathway,https://identifiers.org/doqcs.pathway:,canonical
bioregistry,DPO,http://purl.obolibrary.org/obo/FBcv_,canonical
bioregistry,dpv,https://identifiers.org/dpv:,canonical
bioregistry,dragondb.allele,https://identifiers.org/dragondb.allele:,canonical
bioregistry,dragondb.dna,https://identifiers.org/dragondb.dna:,canonical
bioregistry,dragondb.locus,https://identifiers.org/dragondb.locus:,canonical
bioregistry,dragondb.protein,https://identifiers.org/dragondb.protein:,canonical
bioregistry,DRON,http://purl.obolibrary.org/obo/DRON_,canonical
bioregistry,drsc,https://identifiers.org/drsc:,canonical
bioregistry,drugbank,https://identifiers.org/drugbank:,canonical
bioregistry,drugbank.category,https://www.drugbank.ca/categories/,canonical
bioregistry,drugbank.salt,https://go.drugbank.com/salts/,canonical
bioregistry,drugbankv4.target,https://identifiers.org/drugbankv4.target:,canonical
bioregistry,drugcentral,http://drugcentral.org/drugcard/,canonical
bioregistry,dsmz,https://www.dsmz.de/collection/catalogue/details/culture/,canonical
bioregistry,DUO,http://purl.obolibrary.org/obo/DUO_,canonical
bioregistry,eaglei,http://hawaii.eagle-i.net/i/,canonical
bioregistry,easychair.cfp,https://easychair.org/cfp/,canonical
bioregistry,easychair.topic,https://easychair.org/cfp/topic.cgi?tid=,canonical
bioregistry,ebisc,https://cells.ebisc.org/,canonical
bioregistry,ecacc,https://www.phe-culturecollections.org.uk/products/celllines/generalcell/detail.jsp?collection=ecacc_gc&refId=,canonical
bioregistry,ECAO,http://purl.obolibrary.org/obo/ECAO_,canonical
bioregistry,eccode,https://identifiers.org/ec-code:,canonical
bioregistry,echobase,https://identifiers.org/echobase:,canonical
bioregistry,ecmdb,http://ecmdb.ca/compounds/,canonical
bioregistry,ECO,http://purl.obolibrary.org/obo/ECO_,canonical
bioregistry,ECOCORE,http://purl.obolibrary.org/obo/ECOCORE_,canonical
bioregistry,ecocyc,https://biocyc.org/gene?id=,canonical
bioregistry,ecogene,https://identifiers.org/ecogene:,canonical
bioregistry,ecoliwiki,https://identifiers.org/ecoliwiki:,canonical
bioregistry,ECTO,http://purl.obolibrary.org/obo/ECTO_,canonical
bioregistry,ecyano.entity,https://identifiers.org/ecyano.entity:,canonical
bioregistry,ecyano.experiment,https://identifiers.org/ecyano.experiment:,canonical
bioregistry,ecyano.model,https://identifiers.org/ecyano.model:,canonical
bioregistry,ecyano.rule,https://identifiers.org/ecyano.rule:,canonical
bioregistry,edam,https://identifiers.org/edam:,canonical
bioregistry,edam.data,http://edamontology.org/data_,canonical
bioregistry,edam.format,http://edamontology.org/format_,canonical
bioregistry,edam.operation,http://edamontology.org/operation_,canonical
bioregistry,edam.topic,http://edamontology.org/topic_,canonical
bioregistry,EFO,https://identifiers.org/efo:,canonical
bioregistry,ega.dataset,https://identifiers.org/ega.dataset:,canonical
bioregistry,ega.study,https://identifiers.org/ega.study:,canonical
bioregistry,eggnog,https://identifiers.org/eggnog:,canonical
bioregistry,EHDA,http://purl.obolibrary.org/obo/EHDA_,canonical
bioregistry,EHDAA,http://purl.obolibrary.org/obo/EHDAA_,canonical
bioregistry,EHDAA2,http://purl.obolibrary.org/obo/EHDAA2_,canonical
bioregistry,elm,https://identifiers.org/elm:,canonical
bioregistry,EMAP,http://purl.obolibrary.org/obo/EMAP_,canonical
bioregistry,EMAPA,http://purl.obolibrary.org/obo/EMAPA_,canonical
bioregistry,emdb,https://identifiers.org/emdb:,canonical
bioregistry,emolecules,https://reaxys.emolecules.com/cgi-bin/more?vid=,canonical
bioregistry,empiar,https://www.ebi.ac.uk/pdbe/emdb/empiar/entry/,canonical
bioregistry,ena.embl,https://identifiers.org/ena.embl:,canonical
bioregistry,encode,https://identifiers.org/encode:,canonical
bioregistry,ensembl,https://identifiers.org/ensembl:,canonical
bioregistry,ensembl.bacteria,https://identifiers.org/ensembl.bacteria:,canonical
bioregistry,ensembl.fungi,https://identifiers.org/ensembl.fungi:,canonical
bioregistry,ensembl.metazoa,https://identifiers.org/ensembl.metazoa:,canonical
bioregistry,ensembl.plant,https://identifiers.org/ensembl.plant:,canonical
bioregistry,ensembl.protist,https://identifiers.org/ensembl.protist:,canonical
bioregistry,envipath,https://identifiers.org/envipath:,canonical
bioregistry,ENVO,http://purl.obolibrary.org/obo/ENVO_,canonical
bioregistry,enzo,https://www.enzolifesciences.com/,canonical
bioregistry,EO,https://identifiers.org/EO:,canonical
bioregistry,eolife,https://eol.org/pages/,canonical
bioregistry,epd,https://identifiers.org/epd:,canonical
bioregistry,EPIO,http://purl.obolibrary.org/obo/EPIO_,canonical
bioregistry,EPO,http://purl.obolibrary.org/obo/EPO_,canonical
bioregistry,erm,https://identifiers.org/erm:,canonical
bioregistry,ERO,http://purl.obolibrary.org/obo/ERO_,canonical
bioregistry,erv,https://identifiers.org/erv:,canonical
bioregistry,estdab,https://www.ebi.ac.uk/cgi-bin/ipd/estdab/print_cell.cgi?ESTDAB-,canonical
bioregistry,eu89h,https://identifiers.org/eu89h:,canonical
bioregistry,euclinicaltrials,https://identifiers.org/euclinicaltrials:,canonical
bioregistry,EUPATH,http://purl.obolibrary.org/obo/EUPATH_,canonical
bioregistry,EV,http://purl.obolibrary.org/obo/EV_,canonical
bioregistry,exac.gene,https://identifiers.org/exac.gene:,canonical
bioregistry,exac.transcript,https://identifiers.org/exac.transcript:,canonical
bioregistry,exac.variant,https://identifiers.org/exac.variant:,canonical
bioregistry,ExO,http://purl.obolibrary.org/obo/ExO_,canonical
