context,prefix,namespace,status,expansion_source
merged.monarch,4DN.BIOSOURCE,https://bioregistry.io/4dn.biosource:,prefix_alias,bioregistry
merged.monarch,4DN.BIOSOURCE,https://data.4dnucleome.org/,prefix_alias,bioregistry
merged.monarch,4DN.BIOSOURCE,https://data.4dnucleome.org/biosources/,prefix_alias,bioregistry
merged.monarch,4DN.BIOSOURCE,https://identifiers.org/4dn/,prefix_alias,bioregistry
merged.monarch,4DN.BIOSOURCE,https://identifiers.org/4dn:,prefix_alias,bioregistry
merged.monarch,4DN.REPLICATE,https://data.4dnucleome.org/experiment-set-replicates/,canonical,bioregistry
merged.monarch,4DN.REPLICATE,http://bioregistry.io/4dn.replicate:,prefix_alias,bioregistry
merged.monarch,4DN.REPLICATE,http://data.4dnucleome.org/experiment-set-replicates/,prefix_alias,bioregistry
merged.monarch,4DN.REPLICATE,https://bioregistry.io/4dn.replicate:,prefix_alias,bioregistry
merged.monarch,aair,http://xmlns.notu.be/aair#,canonical,prefixcc
merged.monarch,AAO,http://purl.obolibrary.org/obo/AAO_,canonical,obo
merged.monarch,AAO,http://bio2rdf.org/aao:,prefix_alias,bioregistry
merged.monarch,AAO,http://bioregistry.io/AAO:,prefix_alias,bioregistry
merged.monarch,AAO,https://bio2rdf.org/aao:,prefix_alias,bioregistry
merged.monarch,AAO,https://bioregistry.io/AAO:,prefix_alias,bioregistry
merged.monarch,AAO,https://purl.obolibrary.org/obo/AAO_,prefix_alias,bioregistry
merged.monarch,aapi,http://rdf.alchemyapi.com/rdf/v1/s/aapi-schema#,canonical,prefixcc
merged.monarch,aat,http://vocab.getty.edu/aat/,canonical,prefixcc
merged.monarch,abc,http://www.metadata.net/harmony/ABCSchemaV5Commented.rdf#,canonical,prefixcc
merged.monarch,ABCD,https://web.expasy.org/abcd/ABCD_,canonical,bioregistry
merged.monarch,ABCD,http://bioregistry.io/abcd:,prefix_alias,bioregistry
merged.monarch,ABCD,http://web.expasy.org/abcd/,prefix_alias,bioregistry
merged.monarch,ABCD,http://web.expasy.org/abcd/ABCD_,prefix_alias,bioregistry
merged.monarch,ABCD,http://web.expasy.org/cgi-bin/abcd/search_abcd.pl?input=,prefix_alias,bioregistry
merged.monarch,ABCD,https://bioregistry.io/abcd:,prefix_alias,bioregistry
merged.monarch,ABCD,https://web.expasy.org/abcd/,prefix_alias,bioregistry
merged.monarch,ABCD,https://web.expasy.org/cgi-bin/abcd/search_abcd.pl?input=,prefix_alias,bioregistry
merged.monarch,ABS,http://identifiers.org/abs/,canonical,bioregistry
merged.monarch,ABS,http://bio2rdf.org/abs:,prefix_alias,bioregistry
merged.monarch,ABS,http://bioregistry.io/abs:,prefix_alias,bioregistry
merged.monarch,ABS,http://identifiers.org/abs:,prefix_alias,bioregistry
merged.monarch,ABS,http://n2t.net/abs:,prefix_alias,bioregistry
merged.monarch,ABS,https://bio2rdf.org/abs:,prefix_alias,bioregistry
merged.monarch,ABS,https://bioregistry.io/abs:,prefix_alias,bioregistry
merged.monarch,ABS,https://identifiers.org/abs/,prefix_alias,bioregistry
merged.monarch,ABS,https://identifiers.org/abs:,prefix_alias,bioregistry
merged.monarch,ABS,https://n2t.net/abs:,prefix_alias,bioregistry
merged.monarch,abs,http://abs.270a.info/dataset/,prefix_alias,prefixcc
merged.monarch,ac,http://www.w3.org/ns/activitystreams#,canonical,bioregistry
merged.monarch,ac,http://bioregistry.io/ac:,prefix_alias,bioregistry
merged.monarch,ac,https://bioregistry.io/ac:,prefix_alias,bioregistry
merged.monarch,ac,https://www.w3.org/ns/activitystreams#,prefix_alias,bioregistry
merged.monarch,ac,http://umbel.org/umbel/ac/,prefix_alias,prefixcc
merged.monarch,acc,http://purl.org/NET/acc#,canonical,prefixcc
merged.monarch,accid,http://pid.accurids.com/,canonical,prefixcc
merged.monarch,acco,http://purl.org/acco/ns#,canonical,prefixcc
merged.monarch,accom,http://purl.org/acco/ns#,namespace_alias,prefixcc
merged.monarch,ACEVIEW.WORM,http://identifiers.org/aceview.worm/,canonical,bioregistry
merged.monarch,ACEVIEW.WORM,http://bio2rdf.org/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,http://bioregistry.io/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,http://identifiers.org/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,http://n2t.net/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,http://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=[?species_database]&c=Gene&l=,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,http://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=worm&c=Gene&l=,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://bio2rdf.org/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://bioregistry.io/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://identifiers.org/aceview.worm/,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://identifiers.org/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://n2t.net/aceview.worm:,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=[?species_database]&c=Gene&l=,prefix_alias,bioregistry
merged.monarch,ACEVIEW.WORM,https://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?db=worm&c=Gene&l=,prefix_alias,bioregistry
merged.monarch,acl,http://www.w3.org/ns/auth/acl#,canonical,prefixcc
merged.monarch,ACLAME,http://identifiers.org/MGE/,namespace_alias,bioregistry
merged.monarch,acm,http://www.rkbexplorer.com/ontologies/acm#,canonical,prefixcc
merged.monarch,acp,http://www.w3.org/ns/solid/acp#,canonical,prefixcc
merged.monarch,acrt,http://privatealpha.com/ontology/certification/1#,canonical,prefixcc
merged.monarch,act,http://www.w3.org/2007/rif-builtin-action#,canonical,prefixcc
merged.monarch,activity,https://www.w3.org/TR/activitystreams-vocabulary/,canonical,prefixcc
merged.monarch,ad,http://schemas.talis.com/2005/address/schema#,canonical,prefixcc
merged.monarch,ADCAD,https://purl.dataone.org/odo/ADCAD_,canonical,bioregistry
merged.monarch,ADCAD,http://bioregistry.io/adcad:,prefix_alias,bioregistry
merged.monarch,ADCAD,http://purl.dataone.org/odo/ADCAD_,prefix_alias,bioregistry
merged.monarch,ADCAD,https://bioregistry.io/adcad:,prefix_alias,bioregistry
merged.monarch,add,https://mre.zcu.cz/ontology/stroke.owl#,canonical,prefixcc
merged.monarch,ADDGENE,http://identifiers.org/addgene/,canonical,bioregistry
merged.monarch,ADDGENE,http://addgene.org/,prefix_alias,bioregistry
merged.monarch,ADDGENE,http://bio2rdf.org/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,http://bioregistry.io/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,http://identifiers.org/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,http://n2t.net/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,http://scicrunch.org/resolver/RRID:Addgene_,prefix_alias,bioregistry
merged.monarch,ADDGENE,http://www.addgene.org/,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://addgene.org/,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://bio2rdf.org/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://bioregistry.io/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://identifiers.org/addgene/,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://identifiers.org/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://n2t.net/addgene:,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://scicrunch.org/resolver/RRID:Addgene_,prefix_alias,bioregistry
merged.monarch,ADDGENE,https://www.addgene.org/,prefix_alias,bioregistry
merged.monarch,address,http://schemas.talis.com/2005/address/schema#,namespace_alias,prefixcc
merged.monarch,adf,http://purl.allotrope.org/ontologies/datapackage#,canonical,prefixcc
merged.monarch,admin,http://webns.net/mvcb/,canonical,prefixcc
merged.monarch,admingeo,http://data.ordnancesurvey.co.uk/ontology/admingeo/,canonical,prefixcc
merged.monarch,ADMS,http://www.w3.org/ns/adms#,canonical,bioregistry
merged.monarch,ADMS,http://bioregistry.io/adms:,prefix_alias,bioregistry
merged.monarch,ADMS,https://bioregistry.io/adms:,prefix_alias,bioregistry
merged.monarch,ADMS,https://www.w3.org/ns/adms#,prefix_alias,bioregistry
merged.monarch,admssw,http://purl.org/adms/sw/,canonical,prefixcc
merged.monarch,ADO,http://purl.obolibrary.org/obo/ADO_,canonical,obo
merged.monarch,ADO,http://bioregistry.io/ADO:,prefix_alias,bioregistry
merged.monarch,ADO,http://www.ebi.ac.uk/ols/ontologies/ado/terms?iri=http://purl.obolibrary.org/obo/ADO_,prefix_alias,bioregistry
merged.monarch,ADO,https://bioregistry.io/ADO:,prefix_alias,bioregistry
merged.monarch,ADO,https://purl.obolibrary.org/obo/ADO_,prefix_alias,bioregistry
merged.monarch,ADO,https://www.ebi.ac.uk/ols/ontologies/ado/terms?iri=http://purl.obolibrary.org/obo/ADO_,prefix_alias,bioregistry
merged.monarch,adr,http://kg.artsdata.ca/resource/,canonical,prefixcc
merged.monarch,ADW,http://purl.obolibrary.org/obo/ADW_,canonical,obo
merged.monarch,ADW,http://animaldiversity.org/accounts/,prefix_alias,bioregistry
merged.monarch,ADW,http://bioregistry.io/ADW:,prefix_alias,bioregistry
merged.monarch,ADW,http://identifiers.org/adw/,prefix_alias,bioregistry
merged.monarch,ADW,http://identifiers.org/adw:,prefix_alias,bioregistry
merged.monarch,ADW,http://n2t.net/adw:,prefix_alias,bioregistry
merged.monarch,ADW,https://animaldiversity.org/accounts/,prefix_alias,bioregistry
merged.monarch,ADW,https://bioregistry.io/ADW:,prefix_alias,bioregistry
merged.monarch,ADW,https://identifiers.org/adw/,prefix_alias,bioregistry
merged.monarch,ADW,https://identifiers.org/adw:,prefix_alias,bioregistry
merged.monarch,ADW,https://n2t.net/adw:,prefix_alias,bioregistry
merged.monarch,ADW,https://purl.obolibrary.org/obo/ADW_,prefix_alias,bioregistry
merged.monarch,aec3po,https://w3id.org/lbd/aec3po/,canonical,prefixcc
merged.monarch,AEO,http://purl.obolibrary.org/obo/AEO_,canonical,obo
merged.monarch,AEO,http://bioregistry.io/AEO:,prefix_alias,bioregistry
merged.monarch,AEO,http://bioregistry.io/AEO_RETIRED:,prefix_alias,bioregistry
merged.monarch,AEO,http://www.ebi.ac.uk/ols/ontologies/aeo/terms?iri=http://purl.obolibrary.org/obo/AEO_,prefix_alias,bioregistry
merged.monarch,AEO,https://bioregistry.io/AEO:,prefix_alias,bioregistry
merged.monarch,AEO,https://bioregistry.io/AEO_RETIRED:,prefix_alias,bioregistry
merged.monarch,AEO,https://purl.obolibrary.org/obo/AEO_,prefix_alias,bioregistry
merged.monarch,AEO,https://www.ebi.ac.uk/ols/ontologies/aeo/terms?iri=http://purl.obolibrary.org/obo/AEO_,prefix_alias,bioregistry
merged.monarch,AEO_RETIRED,http://purl.obolibrary.org/obo/AEO_,namespace_alias,bioregistry
merged.monarch,AEON,http://purl.obolibrary.org/obo/AEON_,canonical,bioregistry
merged.monarch,AEON,http://bioregistry.io/aeon:,prefix_alias,bioregistry
merged.monarch,AEON,https://bioregistry.io/aeon:,prefix_alias,bioregistry
merged.monarch,AEON,https://purl.obolibrary.org/obo/AEON_,prefix_alias,bioregistry
merged.monarch,AERO,http://purl.obolibrary.org/obo/AERO_,canonical,obo
merged.monarch,AERO,http://bioregistry.io/AERO:,prefix_alias,bioregistry
merged.monarch,AERO,http://www.ebi.ac.uk/ols/ontologies/aero/terms?iri=http://purl.obolibrary.org/obo/AERO_,prefix_alias,bioregistry
merged.monarch,AERO,https://bioregistry.io/AERO:,prefix_alias,bioregistry
merged.monarch,AERO,https://purl.obolibrary.org/obo/AERO_,prefix_alias,bioregistry
merged.monarch,AERO,https://www.ebi.ac.uk/ols/ontologies/aero/terms?iri=http://purl.obolibrary.org/obo/AERO_,prefix_alias,bioregistry
merged.monarch,aerols,http://xmlns.com/aerols/0.1/,canonical,prefixcc
merged.monarch,aers,http://aers.data2semantics.org/resource/,canonical,prefixcc
merged.monarch,aersv,http://aers.data2semantics.org/vocab/,canonical,prefixcc
merged.monarch,af,http://purl.org/ontology/af/,canonical,prefixcc
merged.monarch,aff,https://w3id.org/affectedBy#,canonical,prefixcc
merged.monarch,affy,http://www.affymetrix.com/community/publications/affymetrix/tmsplice#,canonical,prefixcc
merged.monarch,AFFY.PROBESET,http://identifiers.org/affy.probeset/,canonical,bioregistry
merged.monarch,AFFY.PROBESET,http://bioregistry.io/affy.probeset:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,http://cu.affymetrix.bio2rdf.org/describe/?url=http://bio2rdf.org/affymetrix:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,http://identifiers.org/affy.probeset:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,http://n2t.net/affy.probeset:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,http://www.affymetrix.com/LinkServlet?probeset=,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,https://bioregistry.io/affy.probeset:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,https://cu.affymetrix.bio2rdf.org/describe/?url=http://bio2rdf.org/affymetrix:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,https://identifiers.org/affy.probeset/,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,https://identifiers.org/affy.probeset:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,https://n2t.net/affy.probeset:,prefix_alias,bioregistry
merged.monarch,AFFY.PROBESET,https://www.affymetrix.com/LinkServlet?probeset=,prefix_alias,bioregistry
merged.monarch,affymetrix,http://bio2rdf.org/affymetrix_vocabulary:,canonical,prefixcc
merged.monarch,afm,http://purl.allotrope.org/ontologies/material/,canonical,prefixcc
merged.monarch,afn,http://jena.apache.org/ARQ/function#,canonical,prefixcc
merged.monarch,AfPO,http://purl.obolibrary.org/obo/AfPO_,canonical,obo
merged.monarch,AfPO,http://bioregistry.io/AfPO:,prefix_alias,bioregistry
merged.monarch,AfPO,https://bioregistry.io/AfPO:,prefix_alias,bioregistry
merged.monarch,AfPO,https://purl.obolibrary.org/obo/AfPO_,prefix_alias,bioregistry
merged.monarch,afr,http://purl.allotrope.org/ontologies/result#,canonical,prefixcc
merged.monarch,after,http://rds.posccaesar.org/ontology/plm/ds/,canonical,prefixcc
merged.monarch,AFTOL.TAXONOMY,http://identifiers.org/aftol.taxonomy/,canonical,bioregistry
merged.monarch,AFTOL.TAXONOMY,http://bioregistry.io/aftol.taxonomy:,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,http://identifiers.org/aftol.taxonomy:,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,http://n2t.net/aftol.taxonomy:,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,http://wasabi.lutzonilab.net/pub/displayTaxonInfo?aftol_id=,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,https://bioregistry.io/aftol.taxonomy:,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,https://identifiers.org/aftol.taxonomy/,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,https://identifiers.org/aftol.taxonomy:,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,https://n2t.net/aftol.taxonomy:,prefix_alias,bioregistry
merged.monarch,AFTOL.TAXONOMY,https://wasabi.lutzonilab.net/pub/displayTaxonInfo?aftol_id=,prefix_alias,bioregistry
merged.monarch,agent,http://eulersharp.sourceforge.net/2003/03swap/agent#,canonical,prefixcc
merged.monarch,agents,http://eulersharp.sourceforge.net/2003/03swap/agent#,namespace_alias,prefixcc
merged.monarch,agetec,http://www.agetec.org/,canonical,prefixcc
merged.monarch,agg,http://purl.org/twc/health/vocab/aggregate/,canonical,prefixcc
merged.monarch,agls,http://www.agls.gov.au/agls/terms/,canonical,prefixcc
merged.monarch,ago,http://awesemantic-geo.link/ontology/,canonical,prefixcc
merged.monarch,agr,http://promsns.org/def/agr#,prefix_alias,prefixcc
merged.monarch,AGR,http://identifiers.org/agricola/,namespace_alias,bioregistry
merged.monarch,agrd,http://agrinepaldata.com/,canonical,prefixcc
merged.monarch,agrelon,http://d-nb.info/standards/elementset/agrelon#,canonical,prefixcc
merged.monarch,AGRICOLA,http://identifiers.org/agricola/,canonical,bioregistry
merged.monarch,AGRICOLA,http://agricola.nal.usda.gov/vwebv/holdingsInfo?bibId=,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://alliancegenome.org/gene/,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://bioregistry.io/AGR:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://bioregistry.io/AGRICOLA_ID:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://bioregistry.io/agricola:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://ddr.nal.usda.gov/dspace/handle/10113/,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://identifiers.org/agricola:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,http://n2t.net/agricola:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://agricola.nal.usda.gov/vwebv/holdingsInfo?bibId=,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://alliancegenome.org/gene/,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://bioregistry.io/AGR:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://bioregistry.io/AGRICOLA_ID:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://bioregistry.io/agricola:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://ddr.nal.usda.gov/dspace/handle/10113/,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://identifiers.org/agricola/,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://identifiers.org/agricola:,prefix_alias,bioregistry
merged.monarch,AGRICOLA,https://n2t.net/agricola:,prefix_alias,bioregistry
merged.monarch,AGRICOLA_ID,http://identifiers.org/agricola/,namespace_alias,bioregistry
merged.monarch,AGRKB,https://www.alliancegenome.org/accession/,canonical,bioregistry
merged.monarch,AGRKB,http://bioregistry.io/agrkb:,prefix_alias,bioregistry
merged.monarch,AGRKB,http://www.alliancegenome.org/accession/,prefix_alias,bioregistry
merged.monarch,AGRKB,https://bioregistry.io/agrkb:,prefix_alias,bioregistry
merged.monarch,AGRO,http://purl.obolibrary.org/obo/AGRO_,canonical,obo
merged.monarch,AGRO,http://bioregistry.io/AGRO:,prefix_alias,bioregistry
merged.monarch,AGRO,http://www.ebi.ac.uk/ols/ontologies/agro/terms?iri=http://purl.obolibrary.org/obo/AGRO_,prefix_alias,bioregistry
merged.monarch,AGRO,https://bioregistry.io/AGRO:,prefix_alias,bioregistry
merged.monarch,AGRO,https://purl.obolibrary.org/obo/AGRO_,prefix_alias,bioregistry
merged.monarch,AGRO,https://www.ebi.ac.uk/ols/ontologies/agro/terms?iri=http://purl.obolibrary.org/obo/AGRO_,prefix_alias,bioregistry
merged.monarch,agro,http://purl.obolibrary.org/obo/agro.owl#,prefix_alias,prefixcc
merged.monarch,AGROVOC,http://aims.fao.org/aos/agrovoc/c_,canonical,bioregistry
merged.monarch,AGROVOC,http://aims.fao.org/aos/agrovoc/,prefix_alias,bioregistry
merged.monarch,AGROVOC,http://bioregistry.io/agrovoc:,prefix_alias,bioregistry
merged.monarch,AGROVOC,https://aims.fao.org/aos/agrovoc/,prefix_alias,bioregistry
merged.monarch,AGROVOC,https://aims.fao.org/aos/agrovoc/c_,prefix_alias,bioregistry
merged.monarch,AGROVOC,https://bioregistry.io/agrovoc:,prefix_alias,bioregistry
merged.monarch,ags,https://id.agschemas.org/,canonical,prefixcc
merged.monarch,aifb,http://www.aifb.kit.edu/id/,canonical,prefixcc
merged.monarch,aigp,http://swat.cse.lehigh.edu/resources/onto/aigp.owl#,canonical,prefixcc
merged.monarch,aiiso,http://purl.org/vocab/aiiso/schema#,canonical,prefixcc
merged.monarch,aimaix,https://w3id.org/aimaix#,canonical,prefixcc
merged.monarch,aims,http://aims.fao.org/aos/common/,canonical,prefixcc
merged.monarch,AIO,https://w3id.org/aio/,canonical,bioregistry
merged.monarch,AIO,http://bioregistry.io/aio:,prefix_alias,bioregistry
merged.monarch,AIO,http://w3id.org/aio/,prefix_alias,bioregistry
merged.monarch,AIO,https://bioregistry.io/aio:,prefix_alias,bioregistry
merged.monarch,aio,https://paul.ti.rw.fau.de/~jo00defe/SemWoT/aio#,prefix_alias,prefixcc
merged.monarch,air,http://dig.csail.mit.edu/TAMI/2007/amord/air#,canonical,prefixcc
merged.monarch,airo,https://w3id.org/airo#,canonical,prefixcc
merged.monarch,airport,http://www.daml.org/2001/10/html/airport-ont#,canonical,prefixcc
merged.monarch,airs,https://raw.githubusercontent.com/airs-linked-data/lov/latest/src/airs_vocabulary.ttl#,canonical,prefixcc
merged.monarch,AISM,http://purl.obolibrary.org/obo/AISM_,canonical,obo
merged.monarch,AISM,http://bioregistry.io/AISM:,prefix_alias,bioregistry
merged.monarch,AISM,http://www.ebi.ac.uk/ols/ontologies/aism/terms?iri=http://purl.obolibrary.org/obo/AISM_,prefix_alias,bioregistry
merged.monarch,AISM,https://bioregistry.io/AISM:,prefix_alias,bioregistry
merged.monarch,AISM,https://purl.obolibrary.org/obo/AISM_,prefix_alias,bioregistry
merged.monarch,AISM,https://www.ebi.ac.uk/ols/ontologies/aism/terms?iri=http://purl.obolibrary.org/obo/AISM_,prefix_alias,bioregistry
merged.monarch,aix,https://w3id.org/aix#,canonical,prefixcc
merged.monarch,aksw,http://aksw.org/,canonical,prefixcc
merged.monarch,akt,http://www.aktors.org/ontology/portal#,canonical,prefixcc
merged.monarch,aktivesa,http://sa.aktivespace.org/ontologies/aktivesa#,canonical,prefixcc
merged.monarch,akts,http://www.aktors.org/ontology/support#,canonical,prefixcc
merged.monarch,alchemy,http://rdf.alchemyapi.com/rdf/v1/s/aapi-schema#,namespace_alias,prefixcc
merged.monarch,alethio,http://aleth.io/,canonical,prefixcc
merged.monarch,alg,http://drakon.su/ADF#,canonical,prefixcc
merged.monarch,algo,http://securitytoolbox.appspot.com/securityAlgorithms#,canonical,prefixcc
merged.monarch,ali,http://www.niso.org/schemas/ali/1.0/,canonical,prefixcc
merged.monarch,alice,http://example.org/,namespace_alias,prefixcc
merged.monarch,ALLERGOME,http://identifiers.org/allergome/,canonical,bioregistry
merged.monarch,ALLERGOME,http://bio2rdf.org/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,http://bioregistry.io/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,http://identifiers.org/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,http://n2t.net/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,http://www.allergome.org/script/dettaglio.php?id_molecule=,prefix_alias,bioregistry
merged.monarch,ALLERGOME,http://www.allergome.org/script/refArray_view.php?idMol=,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://bio2rdf.org/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://bioregistry.io/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://identifiers.org/allergome/,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://identifiers.org/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://n2t.net/allergome:,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://www.allergome.org/script/dettaglio.php?id_molecule=,prefix_alias,bioregistry
merged.monarch,ALLERGOME,https://www.allergome.org/script/refArray_view.php?idMol=,prefix_alias,bioregistry
merged.monarch,allot,https://w3id.org/akn/ontology/allot#,canonical,prefixcc
merged.monarch,ALZFORUM.MUTATION,https://www.alzforum.org/mutations/,canonical,bioregistry
merged.monarch,ALZFORUM.MUTATION,http://bioregistry.io/Alzforum_mut:,prefix_alias,bioregistry
merged.monarch,ALZFORUM.MUTATION,http://bioregistry.io/alzforum.mutation:,prefix_alias,bioregistry
merged.monarch,ALZFORUM.MUTATION,http://www.alzforum.org/mutations/,prefix_alias,bioregistry
merged.monarch,ALZFORUM.MUTATION,https://bioregistry.io/Alzforum_mut:,prefix_alias,bioregistry
merged.monarch,ALZFORUM.MUTATION,https://bioregistry.io/alzforum.mutation:,prefix_alias,bioregistry
merged.monarch,ALZFORUM_MUT,https://www.alzforum.org/mutations/,namespace_alias,bioregistry
merged.monarch,am,http://vocab.deri.ie/am#,canonical,prefixcc
merged.monarch,AMA-CPT,https://www.aapc.com/codes/cpt-codes/,namespace_alias,bioregistry
merged.monarch,amalgame,http://purl.org/vocabularies/amalgame#,canonical,prefixcc
merged.monarch,aml,https://w3id.org/i40/aml#,canonical,prefixcc
merged.monarch,ammo,http://ldf.fi/schema/ammo/,canonical,prefixcc
merged.monarch,AMOEBADB,http://identifiers.org/amoebadb/,canonical,bioregistry
merged.monarch,AMOEBADB,http://amoebadb.org/amoeba/app/record/gene/,prefix_alias,bioregistry
merged.monarch,AMOEBADB,http://bio2rdf.org/amoebadb:,prefix_alias,bioregistry
merged.monarch,AMOEBADB,http://bioregistry.io/amoebadb:,prefix_alias,bioregistry
merged.monarch,AMOEBADB,http://identifiers.org/amoebadb:,prefix_alias,bioregistry
merged.monarch,AMOEBADB,http://n2t.net/amoebadb:,prefix_alias,bioregistry
